plan_id,democrat,republican,minority_effective,opportunity_districts,ensemble
3778,6,8,5,1,VRA
3779,6,8,5,1,VRA
3780,6,8,5,1,VRA
3781,6,8,5,1,VRA
3782,6,8,5,1,VRA
3783,6,8,5,1,VRA
3784,6,8,5,1,VRA
3785,6,8,5,1,VRA
3786,6,8,5,1,VRA
3787,5,9,5,1,VRA
3788,5,9,5,1,VRA
3789,5,9,5,1,VRA
3790,5,9,5,1,VRA
3791,6,8,5,1,VRA
3792,6,8,5,1,VRA
3793,6,8,5,1,VRA
3794,5,9,5,1,VRA
3795,5,9,5,1,VRA
3796,5,9,5,1,VRA
3797,5,9,5,1,VRA
3798,5,9,5,1,VRA
3799,5,9,5,2,VRA
3800,5,9,5,2,VRA
3801,5,9,5,2,VRA
3802,5,9,5,2,VRA
3803,5,9,5,2,VRA
3804,5,9,5,1,VRA
3805,5,9,5,1,VRA
3806,6,8,5,1,VRA
3807,6,8,5,1,VRA
3808,6,8,5,2,VRA
3809,6,8,5,3,VRA
3810,6,8,5,3,VRA
3811,6,8,5,3,VRA
3812,5,9,5,3,VRA
3813,5,9,5,3,VRA
3814,5,9,5,3,VRA
3815,5,9,5,2,VRA
3816,5,9,5,2,VRA
3817,5,9,5,2,VRA
3818,5,9,5,2,VRA
3819,5,9,5,2,VRA
3820,5,9,5,2,VRA
3821,5,9,5,2,VRA
3822,5,9,5,2,VRA
3823,5,9,5,2,VRA
3824,5,9,5,2,VRA
3825,5,9,5,2,VRA
3826,5,9,5,2,VRA
3827,5,9,5,2,VRA
3828,5,9,5,2,VRA
3829,5,9,5,1,VRA
3830,5,9,5,1,VRA
3831,5,9,5,1,VRA
3832,5,9,5,1,VRA
3833,5,9,5,1,VRA
3834,5,9,5,1,VRA
3835,5,9,5,1,VRA
3836,5,9,5,1,VRA
3837,5,9,5,1,VRA
3838,5,9,5,1,VRA
3839,5,9,5,1,VRA
3840,5,9,5,1,VRA
3841,5,9,5,2,VRA
3842,5,9,5,2,VRA
3843,5,9,5,2,VRA
3844,5,9,5,2,VRA
3845,5,9,5,2,VRA
3846,5,9,5,2,VRA
3847,5,9,5,2,VRA
3848,5,9,5,2,VRA
3849,5,9,5,2,VRA
3850,6,8,5,2,VRA
3851,6,8,5,2,VRA
3852,6,8,5,2,VRA
3853,6,8,5,1,VRA
3854,6,8,5,1,VRA
3855,6,8,5,1,VRA
3856,6,8,5,1,VRA
3857,6,8,5,1,VRA
3858,6,8,5,1,VRA
3859,6,8,5,1,VRA
3860,6,8,5,1,VRA
3861,6,8,5,1,VRA
3862,6,8,5,1,VRA
3863,6,8,5,1,VRA
3864,6,8,5,1,VRA
3865,6,8,5,1,VRA
3866,6,8,5,1,VRA
3867,6,8,5,1,VRA
3868,6,8,5,2,VRA
3869,6,8,5,2,VRA
3870,6,8,5,2,VRA
3871,6,8,5,2,VRA
3872,6,8,5,2,VRA
3873,6,8,5,2,VRA
3874,6,8,5,2,VRA
3875,6,8,5,2,VRA
3876,6,8,5,2,VRA
3877,6,8,5,2,VRA
3878,6,8,5,3,VRA
3879,5,9,5,3,VRA
3880,5,9,5,3,VRA
3881,5,9,5,3,VRA
3882,5,9,5,3,VRA
3883,5,9,5,3,VRA
3884,5,9,5,3,VRA
3885,5,9,5,3,VRA
3886,5,9,5,3,VRA
3887,5,9,5,3,VRA
3888,5,9,5,3,VRA
3889,5,9,5,3,VRA
3890,5,9,5,3,VRA
3891,5,9,5,3,VRA
3892,5,9,5,3,VRA
3893,5,9,5,3,VRA
3894,5,9,5,3,VRA
3895,5,9,5,3,VRA
3896,5,9,5,3,VRA
3897,5,9,5,3,VRA
3898,5,9,5,3,VRA
3899,5,9,5,3,VRA
3900,5,9,5,3,VRA
3901,5,9,5,3,VRA
3902,5,9,5,3,VRA
3903,5,9,5,3,VRA
3904,5,9,5,3,VRA
3905,5,9,5,3,VRA
3906,5,9,5,2,VRA
3907,5,9,5,2,VRA
3908,5,9,5,2,VRA
3909,5,9,5,2,VRA
3910,5,9,5,2,VRA
3911,5,9,5,2,VRA
3912,5,9,5,2,VRA
3913,6,8,5,2,VRA
3914,6,8,5,2,VRA
3915,6,8,5,2,VRA
3916,6,8,5,2,VRA
3917,6,8,5,2,VRA
3918,6,8,5,2,VRA
3919,6,8,5,2,VRA
3920,6,8,5,2,VRA
3921,6,8,5,3,VRA
3922,6,8,5,3,VRA
3923,6,8,5,3,VRA
3924,6,8,5,3,VRA
3925,6,8,5,3,VRA
3926,6,8,5,3,VRA
3927,6,8,5,3,VRA
3928,6,8,5,3,VRA
3929,6,8,5,3,VRA
3930,5,9,5,3,VRA
3931,5,9,5,3,VRA
3932,5,9,5,3,VRA
3933,5,9,5,3,VRA
3934,5,9,5,3,VRA
3935,5,9,5,3,VRA
3936,6,8,5,3,VRA
3937,6,8,5,3,VRA
3938,6,8,5,3,VRA
3939,6,8,5,2,VRA
3940,6,8,5,2,VRA
3941,6,8,5,2,VRA
3942,6,8,5,2,VRA
3943,5,9,5,2,VRA
3944,5,9,5,2,VRA
3945,5,9,5,2,VRA
3946,5,9,5,3,VRA
3947,5,9,5,3,VRA
3948,5,9,5,3,VRA
3949,5,9,5,2,VRA
3950,5,9,5,2,VRA
3951,5,9,5,2,VRA
3952,5,9,5,2,VRA
3953,5,9,5,2,VRA
3954,5,9,5,2,VRA
3955,5,9,5,2,VRA
3956,5,9,5,2,VRA
3957,5,9,5,2,VRA
3958,5,9,5,2,VRA
3959,5,9,5,2,VRA
3960,5,9,5,2,VRA
3961,5,9,5,2,VRA
3962,5,9,5,2,VRA
3963,5,9,5,2,VRA
3964,5,9,5,2,VRA
3965,6,8,5,2,VRA
3966,6,8,5,2,VRA
3967,6,8,5,2,VRA
3968,6,8,5,2,VRA
3969,6,8,5,2,VRA
3970,6,8,5,2,VRA
3971,6,8,5,2,VRA
3972,6,8,5,2,VRA
3973,6,8,5,2,VRA
3974,6,8,5,2,VRA
3975,6,8,5,2,VRA
3976,6,8,5,2,VRA
3977,6,8,6,2,VRA
3978,6,8,5,2,VRA
3979,6,8,5,2,VRA
3980,5,9,5,2,VRA
3981,5,9,5,2,VRA
3982,5,9,5,2,VRA
3983,5,9,5,2,VRA
3984,5,9,5,2,VRA
3985,5,9,5,2,VRA
3986,5,9,5,2,VRA
3987,5,9,5,2,VRA
3988,5,9,5,2,VRA
3989,5,9,5,2,VRA
3990,5,9,5,2,VRA
3991,5,9,5,2,VRA
3992,5,9,5,2,VRA
3993,5,9,5,2,VRA
3994,5,9,5,2,VRA
3995,5,9,5,2,VRA
3996,5,9,5,2,VRA
3997,5,9,5,2,VRA
3998,5,9,5,2,VRA
3999,5,9,5,2,VRA
4000,5,9,5,2,VRA
4001,5,9,5,2,VRA
4002,5,9,5,2,VRA
4003,5,9,5,2,VRA
4004,5,9,5,2,VRA
4005,5,9,5,2,VRA
4006,5,9,5,2,VRA
4007,5,9,5,2,VRA
4008,6,8,6,2,VRA
4009,5,9,5,2,VRA
4010,5,9,5,2,VRA
4011,5,9,5,2,VRA
4012,5,9,5,2,VRA
4013,5,9,5,2,VRA
4014,5,9,5,2,VRA
4015,5,9,5,2,VRA
4016,5,9,5,2,VRA
4017,5,9,5,2,VRA
4018,5,9,5,2,VRA
4019,5,9,5,2,VRA
4020,5,9,5,2,VRA
4021,5,9,5,2,VRA
4022,5,9,5,2,VRA
4023,5,9,5,2,VRA
4024,5,9,5,2,VRA
4025,5,9,5,2,VRA
4026,5,9,5,2,VRA
4027,5,9,5,2,VRA
4028,5,9,5,2,VRA
4029,5,9,5,2,VRA
4030,5,9,5,2,VRA
4031,5,9,5,2,VRA
4032,5,9,5,2,VRA
4033,5,9,5,2,VRA
4034,5,9,5,2,VRA
4035,5,9,5,2,VRA
4036,5,9,5,2,VRA
4037,5,9,5,2,VRA
4038,5,9,5,2,VRA
4039,5,9,5,2,VRA
4040,5,9,5,2,VRA
4041,5,9,5,2,VRA
4042,6,8,5,2,VRA
4043,6,8,5,2,VRA
4044,6,8,5,2,VRA
4045,6,8,5,2,VRA
4046,6,8,5,2,VRA
4047,6,8,5,2,VRA
4048,6,8,5,2,VRA
4049,6,8,5,2,VRA
4050,6,8,5,2,VRA
4051,6,8,5,2,VRA
4052,6,8,5,2,VRA
4053,6,8,5,2,VRA
4054,6,8,5,2,VRA
4055,6,8,5,2,VRA
4056,6,8,5,2,VRA
4057,6,8,5,1,VRA
4058,6,8,5,1,VRA
4059,6,8,5,1,VRA
4060,6,8,5,1,VRA
4061,6,8,5,1,VRA
4062,6,8,5,1,VRA
4063,6,8,5,1,VRA
4064,6,8,5,1,VRA
4065,6,8,5,1,VRA
4066,6,8,5,1,VRA
4067,6,8,5,1,VRA
4068,6,8,5,1,VRA
4069,6,8,5,1,VRA
4070,6,8,5,1,VRA
4071,6,8,5,1,VRA
4072,6,8,5,1,VRA
4073,6,8,6,1,VRA
4074,6,8,6,1,VRA
4075,6,8,6,1,VRA
4076,6,8,6,1,VRA
4077,6,8,5,1,VRA
4078,6,8,5,1,VRA
4079,6,8,5,1,VRA
4080,6,8,5,1,VRA
4081,6,8,5,1,VRA
4082,6,8,5,1,VRA
4083,6,8,5,1,VRA
4084,6,8,5,1,VRA
4085,6,8,5,1,VRA
4086,6,8,6,1,VRA
4087,6,8,6,1,VRA
4088,6,8,6,1,VRA
4089,6,8,6,1,VRA
4090,6,8,6,1,VRA
4091,6,8,6,1,VRA
4092,6,8,6,1,VRA
4093,6,8,6,1,VRA
4094,6,8,6,1,VRA
4095,6,8,6,1,VRA
4096,6,8,6,1,VRA
4097,6,8,6,1,VRA
4098,6,8,5,1,VRA
4099,6,8,5,1,VRA
4100,6,8,5,1,VRA
4101,6,8,5,1,VRA
4102,6,8,5,1,VRA
4103,6,8,5,1,VRA
4104,6,8,5,1,VRA
4105,6,8,5,1,VRA
4106,6,8,5,1,VRA
4107,6,8,5,1,VRA
4108,6,8,5,1,VRA
4109,6,8,5,1,VRA
4110,6,8,5,1,VRA
4111,6,8,5,1,VRA
4112,6,8,6,1,VRA
4113,6,8,6,1,VRA
4114,6,8,6,1,VRA
4115,6,8,6,1,VRA
4116,6,8,6,1,VRA
4117,6,8,6,1,VRA
4118,6,8,6,1,VRA
4119,6,8,5,1,VRA
4120,6,8,5,1,VRA
4121,6,8,6,1,VRA
4122,6,8,6,1,VRA
4123,6,8,6,1,VRA
4124,6,8,6,1,VRA
4125,6,8,6,1,VRA
4126,6,8,6,1,VRA
4127,6,8,6,1,VRA
4128,6,8,6,1,VRA
4129,6,8,6,1,VRA
4130,6,8,6,1,VRA
4131,6,8,6,1,VRA
4132,6,8,6,1,VRA
4133,6,8,6,1,VRA
4134,6,8,6,1,VRA
4135,6,8,6,1,VRA
4136,6,8,6,1,VRA
4137,6,8,6,1,VRA
4138,6,8,6,1,VRA
4139,6,8,6,1,VRA
4140,6,8,6,2,VRA
4141,6,8,5,2,VRA
4142,6,8,5,2,VRA
4143,6,8,5,2,VRA
4144,6,8,5,2,VRA
4145,6,8,5,2,VRA
4146,6,8,5,2,VRA
4147,6,8,5,2,VRA
4148,6,8,5,2,VRA
4149,6,8,5,2,VRA
4150,6,8,5,2,VRA
4151,6,8,5,2,VRA
4152,6,8,5,2,VRA
4153,6,8,5,2,VRA
4154,6,8,5,2,VRA
4155,6,8,5,2,VRA
4156,6,8,5,2,VRA
4157,6,8,5,2,VRA
4158,6,8,5,2,VRA
4159,6,8,5,2,VRA
4160,6,8,5,2,VRA
4161,6,8,5,2,VRA
4162,6,8,5,2,VRA
4163,6,8,5,2,VRA
4164,6,8,5,2,VRA
4165,6,8,5,2,VRA
4166,6,8,5,2,VRA
4167,6,8,5,2,VRA
4168,6,8,5,2,VRA
4169,6,8,5,2,VRA
4170,6,8,5,2,VRA
4171,6,8,5,2,VRA
4172,6,8,5,2,VRA
4173,6,8,5,2,VRA
4174,6,8,5,2,VRA
4175,6,8,5,2,VRA
4176,6,8,5,2,VRA
4177,6,8,5,2,VRA
4178,6,8,5,2,VRA
4179,6,8,5,2,VRA
4180,6,8,5,2,VRA
4181,6,8,5,2,VRA
4182,6,8,5,2,VRA
4183,6,8,5,2,VRA
4184,6,8,5,2,VRA
4185,6,8,5,2,VRA
4186,6,8,5,2,VRA
4187,6,8,5,2,VRA
4188,6,8,5,2,VRA
4189,6,8,5,2,VRA
4190,6,8,5,2,VRA
4191,6,8,5,2,VRA
4192,6,8,5,2,VRA
4193,6,8,5,2,VRA
4194,6,8,5,1,VRA
4195,6,8,5,1,VRA
4196,6,8,5,1,VRA
4197,6,8,5,1,VRA
4198,6,8,5,1,VRA
4199,6,8,5,1,VRA
4200,6,8,5,1,VRA
4201,6,8,5,1,VRA
4202,6,8,5,1,VRA
4203,6,8,5,1,VRA
4204,6,8,5,1,VRA
4205,6,8,5,1,VRA
4206,6,8,5,1,VRA
4207,6,8,5,1,VRA
4208,6,8,5,1,VRA
4209,6,8,5,1,VRA
4210,6,8,5,1,VRA
4211,6,8,5,1,VRA
4212,6,8,5,1,VRA
4213,6,8,5,1,VRA
4214,6,8,5,2,VRA
4215,6,8,5,2,VRA
4216,6,8,5,2,VRA
4217,6,8,5,2,VRA
4218,6,8,5,1,VRA
4219,6,8,5,1,VRA
4220,6,8,5,1,VRA
4221,6,8,5,1,VRA
4222,6,8,5,2,VRA
4223,6,8,5,2,VRA
4224,6,8,5,2,VRA
4225,6,8,5,2,VRA
4226,6,8,5,2,VRA
4227,6,8,5,2,VRA
4228,6,8,5,2,VRA
4229,6,8,5,2,VRA
4230,6,8,5,1,VRA
4231,6,8,5,1,VRA
4232,6,8,5,1,VRA
4233,6,8,5,2,VRA
4234,6,8,5,2,VRA
4235,6,8,5,2,VRA
4236,6,8,5,1,VRA
4237,6,8,5,1,VRA
4238,5,9,5,1,VRA
4239,5,9,5,1,VRA
4240,5,9,5,1,VRA
4241,5,9,5,1,VRA
4242,5,9,5,1,VRA
4243,5,9,5,1,VRA
4244,5,9,5,1,VRA
4245,5,9,5,2,VRA
4246,5,9,5,1,VRA
4247,5,9,5,1,VRA
4248,5,9,5,1,VRA
4249,5,9,5,1,VRA
4250,5,9,5,1,VRA
4251,6,8,5,1,VRA
4252,6,8,5,1,VRA
4253,6,8,5,1,VRA
4254,6,8,5,1,VRA
4255,6,8,5,1,VRA
4256,6,8,5,1,VRA
4257,6,8,5,1,VRA
4258,6,8,5,1,VRA
4259,6,8,5,2,VRA
4260,6,8,5,2,VRA
4261,6,8,5,2,VRA
4262,6,8,5,2,VRA
4263,6,8,5,2,VRA
4264,6,8,5,2,VRA
4265,6,8,5,3,VRA
4266,6,8,5,3,VRA
4267,6,8,5,3,VRA
4268,6,8,5,3,VRA
4269,6,8,5,3,VRA
4270,6,8,5,3,VRA
4271,6,8,5,3,VRA
4272,6,8,5,3,VRA
4273,6,8,5,3,VRA
4274,6,8,5,3,VRA
4275,6,8,5,3,VRA
4276,6,8,5,3,VRA
4277,6,8,5,3,VRA
4278,6,8,5,2,VRA
4279,6,8,5,2,VRA
4280,6,8,5,2,VRA
4281,6,8,5,2,VRA
4282,6,8,5,2,VRA
4283,6,8,5,3,VRA
4284,6,8,5,3,VRA
4285,6,8,5,3,VRA
4286,6,8,5,3,VRA
4287,6,8,5,3,VRA
4288,6,8,5,3,VRA
4289,6,8,5,3,VRA
4290,6,8,5,3,VRA
4291,6,8,5,3,VRA
4292,6,8,5,3,VRA
4293,6,8,5,3,VRA
4294,6,8,5,3,VRA
4295,6,8,5,3,VRA
4296,6,8,5,3,VRA
4297,6,8,5,3,VRA
4298,6,8,5,3,VRA
4299,6,8,5,3,VRA
4300,6,8,5,3,VRA
4301,6,8,5,3,VRA
4302,6,8,5,2,VRA
4303,6,8,5,2,VRA
4304,6,8,5,2,VRA
4305,6,8,5,2,VRA
4306,6,8,5,2,VRA
4307,6,8,5,2,VRA
4308,6,8,5,2,VRA
4309,6,8,5,2,VRA
4310,6,8,5,2,VRA
4311,6,8,5,2,VRA
4312,6,8,5,2,VRA
4313,6,8,5,2,VRA
4314,6,8,5,2,VRA
4315,6,8,5,2,VRA
4316,6,8,5,2,VRA
4317,6,8,5,2,VRA
4318,6,8,5,1,VRA
4319,6,8,5,1,VRA
4320,6,8,5,2,VRA
4321,6,8,5,2,VRA
4322,6,8,5,2,VRA
4323,6,8,5,2,VRA
4324,6,8,5,2,VRA
4325,6,8,5,1,VRA
4326,6,8,5,1,VRA
4327,6,8,5,1,VRA
4328,6,8,5,2,VRA
4329,6,8,5,2,VRA
4330,6,8,5,2,VRA
4331,6,8,5,2,VRA
4332,6,8,5,2,VRA
4333,6,8,5,2,VRA
4334,6,8,5,2,VRA
4335,6,8,5,2,VRA
4336,6,8,5,2,VRA
4337,6,8,5,2,VRA
4338,6,8,5,2,VRA
4339,6,8,5,2,VRA
4340,6,8,5,2,VRA
4341,6,8,5,2,VRA
4342,6,8,5,2,VRA
4343,6,8,5,2,VRA
4344,6,8,5,2,VRA
4345,6,8,5,2,VRA
4346,6,8,5,2,VRA
4347,6,8,5,2,VRA
4348,6,8,5,1,VRA
4349,6,8,5,1,VRA
4350,6,8,5,1,VRA
4351,6,8,5,1,VRA
4352,6,8,5,2,VRA
4353,6,8,5,2,VRA
4354,6,8,5,2,VRA
4355,6,8,5,2,VRA
4356,6,8,5,2,VRA
4357,6,8,5,2,VRA
4358,6,8,5,2,VRA
4359,6,8,5,2,VRA
4360,6,8,5,2,VRA
4361,6,8,5,2,VRA
4362,6,8,5,1,VRA
4363,6,8,5,1,VRA
4364,6,8,5,1,VRA
4365,6,8,6,1,VRA
4366,6,8,6,1,VRA
4367,6,8,6,1,VRA
4368,6,8,6,1,VRA
4369,6,8,6,1,VRA
4370,6,8,6,1,VRA
4371,6,8,6,1,VRA
4372,6,8,6,1,VRA
4373,6,8,6,1,VRA
4374,6,8,6,1,VRA
4375,6,8,5,1,VRA
4376,6,8,5,1,VRA
4377,6,8,5,1,VRA
4378,6,8,5,1,VRA
4379,6,8,5,1,VRA
4380,6,8,5,1,VRA
4381,6,8,5,1,VRA
4382,6,8,5,1,VRA
4383,6,8,5,2,VRA
4384,6,8,5,2,VRA
4385,6,8,5,2,VRA
4386,6,8,5,2,VRA
4387,6,8,5,2,VRA
4388,6,8,5,2,VRA
4389,6,8,5,2,VRA
4390,6,8,5,2,VRA
4391,6,8,5,2,VRA
4392,6,8,5,2,VRA
4393,6,8,5,2,VRA
4394,6,8,5,2,VRA
4395,6,8,5,2,VRA
4396,6,8,5,1,VRA
4397,6,8,5,2,VRA
4398,6,8,6,2,VRA
4399,6,8,6,2,VRA
4400,6,8,5,2,VRA
4401,6,8,5,2,VRA
4402,6,8,5,2,VRA
4403,6,8,5,2,VRA
4404,6,8,5,2,VRA
4405,6,8,5,2,VRA
4406,6,8,5,2,VRA
4407,6,8,5,2,VRA
4408,6,8,5,2,VRA
4409,6,8,5,2,VRA
4410,6,8,5,2,VRA
4411,6,8,6,2,VRA
4412,6,8,6,2,VRA
4413,6,8,6,2,VRA
4414,5,9,5,2,VRA
4415,5,9,5,2,VRA
4416,5,9,5,2,VRA
4417,5,9,5,2,VRA
4418,5,9,5,2,VRA
4419,5,9,5,2,VRA
4420,5,9,5,2,VRA
4421,5,9,5,2,VRA
4422,5,9,5,2,VRA
4423,5,9,5,2,VRA
4424,5,9,5,2,VRA
4425,5,9,5,2,VRA
4426,5,9,5,2,VRA
4427,5,9,5,2,VRA
4428,5,9,5,2,VRA
4429,5,9,5,2,VRA
4430,5,9,5,2,VRA
4431,5,9,5,2,VRA
4432,5,9,5,2,VRA
4433,5,9,5,2,VRA
4434,5,9,5,2,VRA
4435,5,9,5,2,VRA
4436,5,9,5,2,VRA
4437,5,9,5,2,VRA
4438,5,9,5,2,VRA
4439,6,8,6,2,VRA
4440,6,8,6,2,VRA
4441,6,8,6,2,VRA
4442,5,9,5,2,VRA
4443,5,9,5,2,VRA
4444,5,9,5,2,VRA
4445,6,8,6,2,VRA
4446,6,8,6,2,VRA
4447,6,8,6,2,VRA
4448,6,8,6,2,VRA
4449,6,8,6,2,VRA
4450,6,8,6,2,VRA
4451,6,8,6,2,VRA
4452,6,8,6,2,VRA
4453,6,8,5,2,VRA
4454,6,8,5,2,VRA
4455,6,8,6,2,VRA
4456,6,8,6,2,VRA
4457,6,8,6,1,VRA
4458,6,8,6,1,VRA
4459,6,8,6,1,VRA
4460,6,8,5,2,VRA
4461,6,8,5,2,VRA
4462,6,8,5,2,VRA
4463,6,8,5,2,VRA
4464,6,8,5,2,VRA
4465,6,8,5,2,VRA
4466,6,8,5,2,VRA
4467,6,8,5,2,VRA
4468,6,8,5,2,VRA
4469,6,8,5,2,VRA
4470,6,8,5,2,VRA
4471,6,8,5,2,VRA
4472,6,8,5,2,VRA
4473,6,8,5,2,VRA
4474,6,8,5,2,VRA
4475,6,8,5,2,VRA
4476,6,8,5,2,VRA
4477,6,8,5,2,VRA
4478,6,8,5,2,VRA
4479,6,8,5,2,VRA
4480,6,8,5,2,VRA
4481,6,8,5,2,VRA
4482,6,8,5,2,VRA
4483,6,8,5,2,VRA
4484,6,8,5,2,VRA
4485,6,8,5,2,VRA
4486,6,8,5,2,VRA
4487,6,8,5,2,VRA
4488,6,8,5,2,VRA
4489,6,8,5,2,VRA
4490,6,8,5,2,VRA
4491,6,8,5,2,VRA
4492,6,8,5,2,VRA
4493,6,8,5,2,VRA
4494,6,8,5,2,VRA
4495,6,8,5,2,VRA
4496,6,8,5,2,VRA
4497,6,8,5,2,VRA
4498,6,8,5,2,VRA
4499,6,8,5,2,VRA
4500,6,8,5,2,VRA
4501,6,8,5,2,VRA
4502,6,8,5,2,VRA
4503,6,8,5,2,VRA
4504,6,8,5,2,VRA
4505,6,8,5,2,VRA
4506,6,8,5,2,VRA
4507,6,8,5,2,VRA
4508,6,8,5,2,VRA
4509,6,8,5,2,VRA
4510,5,9,5,2,VRA
4511,5,9,5,2,VRA
4512,6,8,5,2,VRA
4513,6,8,5,2,VRA
4514,6,8,5,2,VRA
4515,6,8,5,2,VRA
4516,6,8,5,2,VRA
4517,6,8,5,2,VRA
4518,6,8,5,2,VRA
4519,5,9,5,2,VRA
4520,5,9,5,2,VRA
4521,5,9,5,2,VRA
4522,5,9,5,2,VRA
4523,5,9,5,2,VRA
4524,5,9,5,2,VRA
4525,5,9,5,2,VRA
4526,5,9,5,2,VRA
4527,5,9,5,2,VRA
4528,5,9,5,2,VRA
4529,5,9,5,2,VRA
4530,5,9,5,2,VRA
4531,5,9,5,2,VRA
4532,5,9,5,2,VRA
4533,5,9,5,2,VRA
4534,5,9,5,2,VRA
4535,5,9,5,2,VRA
4536,5,9,5,2,VRA
4537,5,9,5,2,VRA
4538,5,9,5,2,VRA
4539,5,9,5,2,VRA
4540,5,9,5,2,VRA
4541,5,9,5,2,VRA
4542,5,9,5,2,VRA
4543,5,9,5,2,VRA
4544,5,9,5,2,VRA
4545,5,9,5,2,VRA
4546,5,9,5,2,VRA
4547,5,9,5,2,VRA
4548,5,9,5,2,VRA
4549,5,9,5,2,VRA
4550,5,9,5,2,VRA
4551,5,9,5,2,VRA
4552,5,9,5,2,VRA
4553,5,9,5,2,VRA
4554,5,9,5,2,VRA
4555,5,9,5,2,VRA
4556,5,9,5,2,VRA
4557,5,9,5,2,VRA
4558,5,9,5,2,VRA
4559,5,9,5,2,VRA
4560,5,9,5,2,VRA
4561,5,9,5,2,VRA
4562,5,9,5,2,VRA
4563,5,9,5,2,VRA
4564,5,9,5,2,VRA
4565,5,9,5,2,VRA
4566,5,9,5,2,VRA
4567,5,9,5,2,VRA
4568,5,9,5,2,VRA
4569,5,9,5,2,VRA
4570,5,9,5,2,VRA
4571,5,9,5,2,VRA
4572,5,9,5,2,VRA
4573,5,9,5,2,VRA
4574,5,9,5,1,VRA
4575,5,9,5,2,VRA
4576,5,9,5,2,VRA
4577,5,9,5,2,VRA
4578,5,9,5,2,VRA
4579,5,9,5,2,VRA
4580,5,9,5,2,VRA
4581,5,9,5,2,VRA
4582,5,9,5,2,VRA
4583,5,9,5,2,VRA
4584,5,9,5,2,VRA
4585,5,9,5,2,VRA
4586,5,9,5,2,VRA
4587,5,9,5,2,VRA
4588,5,9,5,2,VRA
4589,5,9,5,2,VRA
4590,5,9,5,1,VRA
4591,5,9,5,1,VRA
4592,5,9,5,1,VRA
4593,5,9,5,1,VRA
4594,5,9,5,1,VRA
4595,5,9,5,2,VRA
4596,5,9,5,2,VRA
4597,5,9,5,2,VRA
4598,5,9,5,2,VRA
4599,5,9,5,2,VRA
4600,5,9,5,2,VRA
4601,5,9,5,2,VRA
4602,5,9,5,2,VRA
4603,5,9,5,2,VRA
4604,5,9,5,2,VRA
4605,5,9,5,2,VRA
4606,5,9,5,2,VRA
4607,5,9,5,2,VRA
4608,5,9,5,2,VRA
4609,5,9,5,2,VRA
4610,5,9,5,2,VRA
4611,5,9,5,2,VRA
4612,5,9,5,2,VRA
4613,5,9,5,2,VRA
4614,5,9,5,2,VRA
4615,5,9,5,2,VRA
4616,5,9,5,2,VRA
4617,5,9,5,2,VRA
4618,5,9,5,2,VRA
4619,5,9,5,2,VRA
4620,5,9,5,2,VRA
4621,5,9,5,2,VRA
4622,5,9,5,2,VRA
4623,5,9,5,2,VRA
4624,5,9,5,2,VRA
4625,5,9,5,2,VRA
4626,5,9,5,2,VRA
4627,5,9,5,2,VRA
4628,5,9,5,2,VRA
4629,5,9,5,2,VRA
4630,5,9,5,2,VRA
4631,5,9,5,2,VRA
4632,5,9,5,2,VRA
4633,5,9,5,2,VRA
4634,5,9,5,2,VRA
4635,5,9,5,2,VRA
4636,5,9,5,2,VRA
4637,5,9,5,2,VRA
4638,5,9,5,2,VRA
4639,5,9,5,2,VRA
4640,5,9,5,2,VRA
4641,5,9,5,2,VRA
4642,5,9,5,2,VRA
4643,5,9,5,3,VRA
4644,5,9,5,3,VRA
4645,5,9,5,3,VRA
4646,5,9,5,3,VRA
4647,5,9,5,3,VRA
4648,5,9,5,2,VRA
4649,5,9,5,2,VRA
4650,5,9,5,2,VRA
4651,5,9,5,2,VRA
4652,5,9,5,2,VRA
4653,5,9,5,2,VRA
4654,5,9,5,2,VRA
4655,5,9,5,2,VRA
4656,5,9,5,2,VRA
4657,5,9,5,2,VRA
4658,5,9,5,2,VRA
4659,5,9,5,2,VRA
4660,5,9,5,2,VRA
4661,5,9,5,2,VRA
4662,5,9,5,2,VRA
4663,5,9,5,2,VRA
4664,5,9,5,2,VRA
4665,5,9,5,2,VRA
4666,5,9,5,2,VRA
4667,5,9,5,2,VRA
4668,5,9,5,2,VRA
4669,5,9,5,2,VRA
4670,5,9,5,2,VRA
4671,5,9,5,2,VRA
4672,5,9,5,2,VRA
4673,5,9,5,2,VRA
4674,5,9,5,2,VRA
4675,5,9,5,2,VRA
4676,5,9,5,2,VRA
4677,5,9,5,2,VRA
4678,5,9,5,2,VRA
4679,5,9,5,2,VRA
4680,5,9,5,2,VRA
4681,5,9,5,2,VRA
4682,5,9,5,2,VRA
4683,5,9,5,2,VRA
4684,5,9,5,2,VRA
4685,5,9,5,2,VRA
4686,5,9,5,2,VRA
4687,5,9,5,2,VRA
4688,5,9,5,2,VRA
4689,5,9,5,2,VRA
4690,5,9,5,2,VRA
4691,5,9,5,2,VRA
4692,5,9,5,2,VRA
4693,5,9,5,2,VRA
4694,5,9,5,2,VRA
4695,5,9,5,2,VRA
4696,5,9,5,2,VRA
4697,5,9,5,2,VRA
4698,5,9,5,2,VRA
4699,5,9,5,2,VRA
4700,5,9,5,2,VRA
4701,5,9,5,2,VRA
4702,5,9,5,2,VRA
4703,5,9,5,2,VRA
4704,6,8,5,2,VRA
4705,6,8,5,2,VRA
4706,6,8,5,2,VRA
4707,6,8,5,2,VRA
4708,6,8,5,2,VRA
