plan_id,black_pct,latino_pct
65,"0     0.284162
1     0.364020
2     0.658572
3     0.207151
4     0.438422
5     0.156605
6     0.264341
7     0.413849
8     0.086798
9     0.305612
10    0.055018
11    0.375324
12    0.665205
13    0.262458
dtype: float64","0     0.055889
1     0.040237
2     0.055011
3     0.085301
4     0.088566
5     0.102582
6     0.054578
7     0.042968
8     0.078035
9     0.042513
10    0.074822
11    0.039753
12    0.052934
13    0.074606
dtype: float64"
66,"0     0.284162
1     0.364020
2     0.658572
3     0.207151
4     0.440844
5     0.166779
6     0.264341
7     0.413849
8     0.086798
9     0.305612
10    0.055018
11    0.375324
12    0.665205
13    0.262458
dtype: float64","0     0.055889
1     0.040237
2     0.055011
3     0.085301
4     0.079810
5     0.109222
6     0.054578
7     0.042968
8     0.078035
9     0.042513
10    0.074822
11    0.039753
12    0.052934
13    0.074606
dtype: float64"
67,"0     0.284162
1     0.364020
2     0.658572
3     0.207151
4     0.440844
5     0.057240
6     0.264341
7     0.413849
8     0.086798
9     0.305612
10    0.174210
11    0.375324
12    0.665205
13    0.262458
dtype: float64","0     0.055889
1     0.040237
2     0.055011
3     0.085301
4     0.079810
5     0.077497
6     0.054578
7     0.042968
8     0.078035
9     0.042513
10    0.109493
11    0.039753
12    0.052934
13    0.074606
dtype: float64"
68,"0     0.284162
1     0.364020
2     0.658572
3     0.169095
4     0.440844
5     0.057240
6     0.264341
7     0.413849
8     0.086798
9     0.305612
10    0.215163
11    0.375324
12    0.665205
13    0.262458
dtype: float64","0     0.055889
1     0.040237
2     0.055011
3     0.106951
4     0.079810
5     0.077497
6     0.054578
7     0.042968
8     0.078035
9     0.042513
10    0.086584
11    0.039753
12    0.052934
13    0.074606
dtype: float64"
69,"0     0.284162
1     0.364020
2     0.658572
3     0.169095
4     0.359526
5     0.057240
6     0.264341
7     0.413849
8     0.086798
9     0.305612
10    0.215163
11    0.375324
12    0.665205
13    0.332525
dtype: float64","0     0.055889
1     0.040237
2     0.055011
3     0.106951
4     0.059316
5     0.077497
6     0.054578
7     0.042968
8     0.078035
9     0.042513
10    0.086584
11    0.039753
12    0.052934
13    0.095004
dtype: float64"
70,"0     0.284162
1     0.364020
2     0.369917
3     0.169095
4     0.653032
5     0.057240
6     0.264341
7     0.413849
8     0.086798
9     0.305612
10    0.215163
11    0.375324
12    0.665205
13    0.332525
dtype: float64","0     0.055889
1     0.040237
2     0.059350
3     0.106951
4     0.054891
5     0.077497
6     0.054578
7     0.042968
8     0.078035
9     0.042513
10    0.086584
11    0.039753
12    0.052934
13    0.095004
dtype: float64"
71,"0     0.284162
1     0.364020
2     0.369917
3     0.213476
4     0.653032
5     0.057240
6     0.264341
7     0.413849
8     0.086798
9     0.305612
10    0.169841
11    0.375324
12    0.665205
13    0.332525
dtype: float64","0     0.055889
1     0.040237
2     0.059350
3     0.087055
4     0.054891
5     0.077497
6     0.054578
7     0.042968
8     0.078035
9     0.042513
10    0.106871
11    0.039753
12    0.052934
13    0.095004
dtype: float64"
72,"0     0.284162
1     0.364020
2     0.369917
3     0.213476
4     0.646216
5     0.057240
6     0.228144
7     0.413849
8     0.086798
9     0.305612
10    0.169841
11    0.375324
12    0.665205
13    0.332525
dtype: float64","0     0.055889
1     0.040237
2     0.059350
3     0.087055
4     0.059902
5     0.077497
6     0.049185
7     0.042968
8     0.078035
9     0.042513
10    0.106871
11    0.039753
12    0.052934
13    0.095004
dtype: float64"
73,"0     0.284162
1     0.364020
2     0.369917
3     0.213476
4     0.340892
5     0.057240
6     0.228144
7     0.413849
8     0.086798
9     0.305612
10    0.169841
11    0.375324
12    0.665205
13    0.667444
dtype: float64","0     0.055889
1     0.040237
2     0.059350
3     0.087055
4     0.093246
5     0.077497
6     0.049185
7     0.042968
8     0.078035
9     0.042513
10    0.106871
11    0.039753
12    0.052934
13    0.058457
dtype: float64"
74,"0     0.284162
1     0.364020
2     0.369917
3     0.213476
4     0.340892
5     0.057240
6     0.228144
7     0.413849
8     0.086798
9     0.287346
10    0.169841
11    0.375324
12    0.665205
13    0.658116
dtype: float64","0     0.055889
1     0.040237
2     0.059350
3     0.087055
4     0.093246
5     0.077497
6     0.049185
7     0.042968
8     0.078035
9     0.042944
10    0.106871
11    0.039753
12    0.052934
13    0.056920
dtype: float64"
75,"0     0.284162
1     0.364020
2     0.369917
3     0.172321
4     0.340892
5     0.057240
6     0.228144
7     0.413849
8     0.086798
9     0.287346
10    0.210756
11    0.375324
12    0.665205
13    0.658116
dtype: float64","0     0.055889
1     0.040237
2     0.059350
3     0.107109
4     0.093246
5     0.077497
6     0.049185
7     0.042968
8     0.078035
9     0.042944
10    0.086793
11    0.039753
12    0.052934
13    0.056920
dtype: float64"
76,"0     0.284162
1     0.228779
2     0.369917
3     0.172321
4     0.340892
5     0.057240
6     0.364497
7     0.413849
8     0.086798
9     0.287346
10    0.210756
11    0.375324
12    0.665205
13    0.658116
dtype: float64","0     0.055889
1     0.048822
2     0.059350
3     0.107109
4     0.093246
5     0.077497
6     0.040490
7     0.042968
8     0.078035
9     0.042944
10    0.086793
11    0.039753
12    0.052934
13    0.056920
dtype: float64"
77,"0     0.284162
1     0.228779
2     0.447924
3     0.172321
4     0.248254
5     0.057240
6     0.364497
7     0.413849
8     0.086798
9     0.287346
10    0.210756
11    0.375324
12    0.665205
13    0.658116
dtype: float64","0     0.055889
1     0.048822
2     0.063427
3     0.107109
4     0.092164
5     0.077497
6     0.040490
7     0.042968
8     0.078035
9     0.042944
10    0.086793
11    0.039753
12    0.052934
13    0.056920
dtype: float64"
78,"0     0.284162
1     0.286651
2     0.447924
3     0.172321
4     0.248254
5     0.057240
6     0.364497
7     0.413849
8     0.086798
9     0.228411
10    0.210756
11    0.375324
12    0.665205
13    0.658116
dtype: float64","0     0.055889
1     0.043410
2     0.063427
3     0.107109
4     0.092164
5     0.077497
6     0.040490
7     0.042968
8     0.078035
9     0.048471
10    0.086793
11    0.039753
12    0.052934
13    0.056920
dtype: float64"
79,"0     0.284162
1     0.286651
2     0.312350
3     0.172321
4     0.404847
5     0.057240
6     0.364497
7     0.413849
8     0.086798
9     0.228411
10    0.210756
11    0.375324
12    0.665205
13    0.658116
dtype: float64","0     0.055889
1     0.043410
2     0.063050
3     0.107109
4     0.092903
5     0.077497
6     0.040490
7     0.042968
8     0.078035
9     0.048471
10    0.086793
11    0.039753
12    0.052934
13    0.056920
dtype: float64"
80,"0     0.284162
1     0.286651
2     0.284915
3     0.172321
4     0.404847
5     0.057240
6     0.364497
7     0.413849
8     0.086798
9     0.228411
10    0.210756
11    0.375324
12    0.665205
13    0.669551
dtype: float64","0     0.055889
1     0.043410
2     0.064722
3     0.107109
4     0.092903
5     0.077497
6     0.040490
7     0.042968
8     0.078035
9     0.048471
10    0.086793
11    0.039753
12    0.052934
13    0.055529
dtype: float64"
81,"0     0.284162
1     0.286651
2     0.284915
3     0.172321
4     0.404847
5     0.057240
6     0.364497
7     0.413849
8     0.086798
9     0.228411
10    0.210756
11    0.375324
12    0.671802
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.064722
3     0.107109
4     0.092903
5     0.077497
6     0.040490
7     0.042968
8     0.078035
9     0.048471
10    0.086793
11    0.039753
12    0.057938
13    0.050439
dtype: float64"
82,"0     0.284162
1     0.286651
2     0.441048
3     0.172321
4     0.247123
5     0.057240
6     0.364497
7     0.413849
8     0.086798
9     0.228411
10    0.210756
11    0.375324
12    0.671802
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.073254
3     0.107109
4     0.082550
5     0.077497
6     0.040490
7     0.042968
8     0.078035
9     0.048471
10    0.086793
11    0.039753
12    0.057938
13    0.050439
dtype: float64"
83,"0     0.284162
1     0.286651
2     0.441048
3     0.172321
4     0.247123
5     0.081868
6     0.364497
7     0.413849
8     0.060716
9     0.228411
10    0.210756
11    0.375324
12    0.671802
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.073254
3     0.107109
4     0.082550
5     0.077704
6     0.040490
7     0.042968
8     0.077829
9     0.048471
10    0.086793
11    0.039753
12    0.057938
13    0.050439
dtype: float64"
84,"0     0.284162
1     0.286651
2     0.441048
3     0.172321
4     0.247123
5     0.081333
6     0.364497
7     0.413849
8     0.061148
9     0.228411
10    0.210756
11    0.375324
12    0.671802
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.073254
3     0.107109
4     0.082550
5     0.077234
6     0.040490
7     0.042968
8     0.078363
9     0.048471
10    0.086793
11    0.039753
12    0.057938
13    0.050439
dtype: float64"
85,"0     0.284162
1     0.286651
2     0.441048
3     0.172321
4     0.247123
5     0.057168
6     0.364497
7     0.413849
8     0.087194
9     0.228411
10    0.210756
11    0.375324
12    0.671802
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.073254
3     0.107109
4     0.082550
5     0.076248
6     0.040490
7     0.042968
8     0.079342
9     0.048471
10    0.086793
11    0.039753
12    0.057938
13    0.050439
dtype: float64"
86,"0     0.284162
1     0.286651
2     0.441048
3     0.172321
4     0.247123
5     0.057168
6     0.362904
7     0.413849
8     0.087194
9     0.231385
10    0.210756
11    0.375324
12    0.671802
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.073254
3     0.107109
4     0.082550
5     0.076248
6     0.040668
7     0.042968
8     0.079342
9     0.048200
10    0.086793
11    0.039753
12    0.057938
13    0.050439
dtype: float64"
87,"0     0.284162
1     0.286651
2     0.441048
3     0.172321
4     0.247123
5     0.057168
6     0.362574
7     0.413849
8     0.087194
9     0.239515
10    0.210756
11    0.375324
12    0.671802
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.073254
3     0.107109
4     0.082550
5     0.076248
6     0.042005
7     0.042968
8     0.079342
9     0.046410
10    0.086793
11    0.039753
12    0.057938
13    0.050439
dtype: float64"
88,"0     0.284162
1     0.286651
2     0.441048
3     0.172321
4     0.247123
5     0.057168
6     0.362574
7     0.413849
8     0.647019
9     0.239515
10    0.210756
11    0.375324
12    0.082756
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.073254
3     0.107109
4     0.082550
5     0.076248
6     0.042005
7     0.042968
8     0.057114
9     0.046410
10    0.086793
11    0.039753
12    0.081472
13    0.050439
dtype: float64"
89,"0     0.284162
1     0.286651
2     0.441048
3     0.220999
4     0.247123
5     0.057168
6     0.362574
7     0.413849
8     0.647019
9     0.239515
10    0.165275
11    0.375324
12    0.082756
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.073254
3     0.088112
4     0.082550
5     0.076248
6     0.042005
7     0.042968
8     0.057114
9     0.046410
10    0.105206
11    0.039753
12    0.081472
13    0.050439
dtype: float64"
90,"0     0.284162
1     0.286651
2     0.441048
3     0.246793
4     0.221081
5     0.057168
6     0.362574
7     0.413849
8     0.647019
9     0.239515
10    0.165275
11    0.375324
12    0.082756
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.073254
3     0.089305
4     0.080472
5     0.076248
6     0.042005
7     0.042968
8     0.057114
9     0.046410
10    0.105206
11    0.039753
12    0.081472
13    0.050439
dtype: float64"
91,"0     0.284162
1     0.286651
2     0.441048
3     0.272188
4     0.197183
5     0.057168
6     0.362574
7     0.413849
8     0.647019
9     0.239515
10    0.165275
11    0.375324
12    0.082756
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.073254
3     0.090446
4     0.079883
5     0.076248
6     0.042005
7     0.042968
8     0.057114
9     0.046410
10    0.105206
11    0.039753
12    0.081472
13    0.050439
dtype: float64"
92,"0     0.284162
1     0.286651
2     0.441048
3     0.216711
4     0.251082
5     0.057168
6     0.362574
7     0.413849
8     0.647019
9     0.239515
10    0.165275
11    0.375324
12    0.082756
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.073254
3     0.080388
4     0.089500
5     0.076248
6     0.042005
7     0.042968
8     0.057114
9     0.046410
10    0.105206
11    0.039753
12    0.081472
13    0.050439
dtype: float64"
93,"0     0.284162
1     0.286651
2     0.147132
3     0.216711
4     0.251082
5     0.057168
6     0.362574
7     0.413849
8     0.647019
9     0.239515
10    0.434929
11    0.375324
12    0.082756
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.093691
3     0.080388
4     0.089500
5     0.076248
6     0.042005
7     0.042968
8     0.057114
9     0.046410
10    0.086891
11    0.039753
12    0.081472
13    0.050439
dtype: float64"
94,"0     0.284162
1     0.286651
2     0.147132
3     0.216711
4     0.251082
5     0.057168
6     0.359193
7     0.413849
8     0.647019
9     0.239515
10    0.434929
11    0.380307
12    0.082756
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.093691
3     0.080388
4     0.089500
5     0.076248
6     0.041474
7     0.042968
8     0.057114
9     0.046410
10    0.086891
11    0.040172
12    0.081472
13    0.050439
dtype: float64"
95,"0     0.284162
1     0.286651
2     0.147132
3     0.216711
4     0.251082
5     0.057168
6     0.359193
7     0.413849
8     0.443086
9     0.239515
10    0.643006
11    0.380307
12    0.082756
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.093691
3     0.080388
4     0.089500
5     0.076248
6     0.041474
7     0.042968
8     0.084586
9     0.046410
10    0.058879
11    0.040172
12    0.081472
13    0.050439
dtype: float64"
96,"0     0.284162
1     0.286651
2     0.147132
3     0.216711
4     0.251082
5     0.057168
6     0.359193
7     0.409920
8     0.443086
9     0.239515
10    0.643006
11    0.385143
12    0.082756
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.093691
3     0.080388
4     0.089500
5     0.076248
6     0.041474
7     0.043197
8     0.084586
9     0.046410
10    0.058879
11    0.039999
12    0.081472
13    0.050439
dtype: float64"
97,"0     0.284162
1     0.286651
2     0.147740
3     0.212768
4     0.251082
5     0.057168
6     0.359193
7     0.409920
8     0.443086
9     0.239515
10    0.643006
11    0.385143
12    0.082756
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.093109
3     0.081604
4     0.089500
5     0.076248
6     0.041474
7     0.043197
8     0.084586
9     0.046410
10    0.058879
11    0.039999
12    0.081472
13    0.050439
dtype: float64"
98,"0     0.284162
1     0.286651
2     0.147740
3     0.212768
4     0.251082
5     0.057168
6     0.359193
7     0.409920
8     0.642985
9     0.239515
10    0.443144
11    0.385143
12    0.082756
13    0.662947
dtype: float64","0     0.055889
1     0.043410
2     0.093109
3     0.081604
4     0.089500
5     0.076248
6     0.041474
7     0.043197
8     0.056986
9     0.046410
10    0.086408
11    0.039999
12    0.081472
13    0.050439
dtype: float64"
