plan_id,black_pct,latino_pct
3479,"0     0.103410
1     0.273520
2     0.347281
3     0.219415
4     0.053789
5     0.089148
6     0.309091
7     0.443327
8     0.356508
9     0.315493
10    0.442661
11    0.412763
12    0.352014
13    0.731457
dtype: float64","0     0.076425
1     0.046971
2     0.044062
3     0.082632
4     0.073353
5     0.078523
6     0.054866
7     0.054341
8     0.038099
9     0.120056
10    0.029805
11    0.067290
12    0.066591
13    0.055320
dtype: float64"
3480,"0     0.103410
1     0.273520
2     0.347281
3     0.086321
4     0.053789
5     0.215126
6     0.309091
7     0.443327
8     0.356508
9     0.315493
10    0.442661
11    0.412763
12    0.352014
13    0.731457
dtype: float64","0     0.076425
1     0.046971
2     0.044062
3     0.079017
4     0.073353
5     0.081942
6     0.054866
7     0.054341
8     0.038099
9     0.120056
10    0.029805
11    0.067290
12    0.066591
13    0.055320
dtype: float64"
3481,"0     0.164131
1     0.273520
2     0.347281
3     0.086321
4     0.053789
5     0.155923
6     0.309091
7     0.443327
8     0.356508
9     0.315493
10    0.442661
11    0.412763
12    0.352014
13    0.731457
dtype: float64","0     0.081608
1     0.046971
2     0.044062
3     0.079017
4     0.073353
5     0.077210
6     0.054866
7     0.054341
8     0.038099
9     0.120056
10    0.029805
11    0.067290
12    0.066591
13    0.055320
dtype: float64"
3482,"0     0.164131
1     0.273520
2     0.347281
3     0.151080
4     0.053789
5     0.099290
6     0.309091
7     0.443327
8     0.356508
9     0.315493
10    0.442661
11    0.412763
12    0.352014
13    0.731457
dtype: float64","0     0.081608
1     0.046971
2     0.044062
3     0.077180
4     0.073353
5     0.078816
6     0.054866
7     0.054341
8     0.038099
9     0.120056
10    0.029805
11    0.067290
12    0.066591
13    0.055320
dtype: float64"
3483,"0     0.164131
1     0.273520
2     0.347281
3     0.176246
4     0.053789
5     0.099290
6     0.309091
7     0.443327
8     0.356508
9     0.315493
10    0.442661
11    0.421501
12    0.352014
13    0.731457
dtype: float64","0     0.081608
1     0.046971
2     0.044062
3     0.080550
4     0.073353
5     0.078816
6     0.054866
7     0.054341
8     0.038099
9     0.120056
10    0.029805
11    0.061726
12    0.066591
13    0.055320
dtype: float64"
3484,"0     0.164131
1     0.273520
2     0.347281
3     0.176246
4     0.053789
5     0.099290
6     0.309091
7     0.443327
8     0.356508
9     0.727728
10    0.442661
11    0.421501
12    0.352014
13    0.321634
dtype: float64","0     0.081608
1     0.046971
2     0.044062
3     0.080550
4     0.073353
5     0.078816
6     0.054866
7     0.054341
8     0.038099
9     0.055969
10    0.029805
11    0.061726
12    0.066591
13    0.119020
dtype: float64"
3485,"0     0.116537
1     0.273520
2     0.347281
3     0.227150
4     0.053789
5     0.099290
6     0.309091
7     0.443327
8     0.356508
9     0.727728
10    0.442661
11    0.421501
12    0.352014
13    0.321634
dtype: float64","0     0.080577
1     0.046971
2     0.044062
3     0.081501
4     0.073353
5     0.078816
6     0.054866
7     0.054341
8     0.038099
9     0.055969
10    0.029805
11    0.061726
12    0.066591
13    0.119020
dtype: float64"
3486,"0     0.116537
1     0.273520
2     0.347281
3     0.227150
4     0.301764
5     0.099290
6     0.309091
7     0.443327
8     0.356508
9     0.727728
10    0.442661
11    0.421501
12    0.352014
13    0.053076
dtype: float64","0     0.080577
1     0.046971
2     0.044062
3     0.081501
4     0.116127
5     0.078816
6     0.054866
7     0.054341
8     0.038099
9     0.055969
10    0.029805
11    0.061726
12    0.066591
13    0.072684
dtype: float64"
3487,"0     0.223248
1     0.273520
2     0.347281
3     0.121009
4     0.301764
5     0.099290
6     0.309091
7     0.443327
8     0.356508
9     0.727728
10    0.442661
11    0.421501
12    0.352014
13    0.053076
dtype: float64","0     0.080245
1     0.046971
2     0.044062
3     0.081774
4     0.116127
5     0.078816
6     0.054866
7     0.054341
8     0.038099
9     0.055969
10    0.029805
11    0.061726
12    0.066591
13    0.072684
dtype: float64"
3488,"0     0.223248
1     0.273520
2     0.347281
3     0.121009
4     0.301764
5     0.099290
6     0.310249
7     0.443327
8     0.356248
9     0.727728
10    0.442661
11    0.421501
12    0.352014
13    0.053076
dtype: float64","0     0.080245
1     0.046971
2     0.044062
3     0.081774
4     0.116127
5     0.078816
6     0.054542
7     0.054341
8     0.038105
9     0.055969
10    0.029805
11    0.061726
12    0.066591
13    0.072684
dtype: float64"
3489,"0     0.223248
1     0.273520
2     0.347281
3     0.399181
4     0.301764
5     0.099290
6     0.310249
7     0.443327
8     0.356248
9     0.727728
10    0.442661
11    0.105845
12    0.352014
13    0.053076
dtype: float64","0     0.080245
1     0.046971
2     0.044062
3     0.065016
4     0.116127
5     0.078816
6     0.054542
7     0.054341
8     0.038105
9     0.055969
10    0.029805
11    0.080747
12    0.066591
13    0.072684
dtype: float64"
3490,"0     0.223248
1     0.273520
2     0.347281
3     0.399181
4     0.301523
5     0.099290
6     0.310249
7     0.443327
8     0.356248
9     0.727728
10    0.442661
11    0.105845
12    0.352014
13    0.052586
dtype: float64","0     0.080245
1     0.046971
2     0.044062
3     0.065016
4     0.117005
5     0.078816
6     0.054542
7     0.054341
8     0.038105
9     0.055969
10    0.029805
11    0.080747
12    0.066591
13    0.071574
dtype: float64"
3491,"0     0.223248
1     0.273520
2     0.347281
3     0.374017
4     0.301523
5     0.099290
6     0.310249
7     0.464014
8     0.356248
9     0.727728
10    0.442661
11    0.105845
12    0.352014
13    0.052586
dtype: float64","0     0.080245
1     0.046971
2     0.044062
3     0.065401
4     0.117005
5     0.078816
6     0.054542
7     0.054585
8     0.038105
9     0.055969
10    0.029805
11    0.080747
12    0.066591
13    0.071574
dtype: float64"
3492,"0     0.223248
1     0.273520
2     0.357140
3     0.374017
4     0.301523
5     0.099290
6     0.310249
7     0.464014
8     0.356248
9     0.740010
10    0.442661
11    0.105845
12    0.352014
13    0.052586
dtype: float64","0     0.080245
1     0.046971
2     0.046020
3     0.065401
4     0.117005
5     0.078816
6     0.054542
7     0.054585
8     0.038105
9     0.054715
10    0.029805
11    0.080747
12    0.066591
13    0.071574
dtype: float64"
3493,"0     0.321373
1     0.273520
2     0.357140
3     0.275179
4     0.301523
5     0.099290
6     0.310249
7     0.464014
8     0.356248
9     0.740010
10    0.442661
11    0.105845
12    0.352014
13    0.052586
dtype: float64","0     0.063356
1     0.046971
2     0.046020
3     0.082396
4     0.117005
5     0.078816
6     0.054542
7     0.054585
8     0.038105
9     0.054715
10    0.029805
11    0.080747
12    0.066591
13    0.071574
dtype: float64"
3494,"0     0.373464
1     0.273520
2     0.357140
3     0.231925
4     0.301523
5     0.099290
6     0.310249
7     0.464014
8     0.356248
9     0.740010
10    0.442661
11    0.105845
12    0.352014
13    0.052586
dtype: float64","0     0.065792
1     0.046971
2     0.046020
3     0.079092
4     0.117005
5     0.078816
6     0.054542
7     0.054585
8     0.038105
9     0.054715
10    0.029805
11    0.080747
12    0.066591
13    0.071574
dtype: float64"
3495,"0     0.373464
1     0.273520
2     0.357140
3     0.231925
4     0.329386
5     0.099290
6     0.310249
7     0.464014
8     0.356248
9     0.740010
10    0.442661
11    0.100902
12    0.352014
13    0.052586
dtype: float64","0     0.065792
1     0.046971
2     0.046020
3     0.079092
4     0.128320
5     0.078816
6     0.054542
7     0.054585
8     0.038105
9     0.054715
10    0.029805
11    0.074290
12    0.066591
13    0.071574
dtype: float64"
3496,"0     0.373464
1     0.273520
2     0.357140
3     0.231925
4     0.329386
5     0.099290
6     0.310249
7     0.464014
8     0.356248
9     0.740010
10    0.442661
11    0.100902
12    0.352014
13    0.052586
dtype: float64","0     0.065792
1     0.046971
2     0.046020
3     0.079092
4     0.128320
5     0.078816
6     0.054542
7     0.054585
8     0.038105
9     0.054715
10    0.029805
11    0.074290
12    0.066591
13    0.071574
dtype: float64"
3497,"0     0.373464
1     0.273520
2     0.357140
3     0.231925
4     0.329386
5     0.099290
6     0.310249
7     0.470090
8     0.356248
9     0.739208
10    0.442661
11    0.100902
12    0.352014
13    0.052586
dtype: float64","0     0.065792
1     0.046971
2     0.046020
3     0.079092
4     0.128320
5     0.078816
6     0.054542
7     0.054984
8     0.038105
9     0.054298
10    0.029805
11    0.074290
12    0.066591
13    0.071574
dtype: float64"
3498,"0     0.374219
1     0.273520
2     0.357140
3     0.231925
4     0.329386
5     0.099290
6     0.310249
7     0.470090
8     0.356248
9     0.740367
10    0.442661
11    0.100902
12    0.352014
13    0.052586
dtype: float64","0     0.066310
1     0.046971
2     0.046020
3     0.079092
4     0.128320
5     0.078816
6     0.054542
7     0.054984
8     0.038105
9     0.053772
10    0.029805
11    0.074290
12    0.066591
13    0.071574
dtype: float64"
3499,"0     0.374219
1     0.273520
2     0.357140
3     0.231925
4     0.370080
5     0.099290
6     0.310249
7     0.470090
8     0.356248
9     0.733178
10    0.442661
11    0.100902
12    0.352014
13    0.052586
dtype: float64","0     0.066310
1     0.046971
2     0.046020
3     0.079092
4     0.120522
5     0.078816
6     0.054542
7     0.054984
8     0.038105
9     0.055520
10    0.029805
11    0.074290
12    0.066591
13    0.071574
dtype: float64"
3500,"0     0.374219
1     0.273520
2     0.357140
3     0.231925
4     0.370080
5     0.099290
6     0.310249
7     0.705586
8     0.356248
9     0.455157
10    0.442661
11    0.100902
12    0.352014
13    0.052586
dtype: float64","0     0.066310
1     0.046971
2     0.046020
3     0.079092
4     0.120522
5     0.078816
6     0.054542
7     0.054169
8     0.038105
9     0.056524
10    0.029805
11    0.074290
12    0.066591
13    0.071574
dtype: float64"
3501,"0     0.354749
1     0.273520
2     0.357140
3     0.231925
4     0.370080
5     0.099290
6     0.310249
7     0.705586
8     0.356248
9     0.455157
10    0.442661
11    0.100029
12    0.352014
13    0.052586
dtype: float64","0     0.064079
1     0.046971
2     0.046020
3     0.079092
4     0.120522
5     0.078816
6     0.054542
7     0.054169
8     0.038105
9     0.056524
10    0.029805
11    0.077271
12    0.066591
13    0.071574
dtype: float64"
3502,"0     0.354749
1     0.273520
2     0.357140
3     0.231925
4     0.096136
5     0.099290
6     0.310249
7     0.705586
8     0.356248
9     0.455157
10    0.442661
11    0.377366
12    0.352014
13    0.052586
dtype: float64","0     0.064079
1     0.046971
2     0.046020
3     0.079092
4     0.078658
5     0.078816
6     0.054542
7     0.054169
8     0.038105
9     0.056524
10    0.029805
11    0.119740
12    0.066591
13    0.071574
dtype: float64"
3503,"0     0.354749
1     0.273520
2     0.357140
3     0.231925
4     0.096136
5     0.099290
6     0.310249
7     0.705586
8     0.356248
9     0.455157
10    0.442661
11    0.427076
12    0.301189
13    0.052586
dtype: float64","0     0.064079
1     0.046971
2     0.046020
3     0.079092
4     0.078658
5     0.078816
6     0.054542
7     0.054169
8     0.038105
9     0.056524
10    0.029805
11    0.046069
12    0.137510
13    0.071574
dtype: float64"
3504,"0     0.234619
1     0.273520
2     0.357140
3     0.354401
4     0.096136
5     0.099290
6     0.310249
7     0.705586
8     0.356248
9     0.455157
10    0.442661
11    0.427076
12    0.301189
13    0.052586
dtype: float64","0     0.080956
1     0.046971
2     0.046020
3     0.061744
4     0.078658
5     0.078816
6     0.054542
7     0.054169
8     0.038105
9     0.056524
10    0.029805
11    0.046069
12    0.137510
13    0.071574
dtype: float64"
3505,"0     0.234619
1     0.273520
2     0.357140
3     0.354401
4     0.096136
5     0.099290
6     0.310249
7     0.705586
8     0.356248
9     0.455157
10    0.442661
11    0.049871
12    0.301189
13    0.435118
dtype: float64","0     0.080956
1     0.046971
2     0.046020
3     0.061744
4     0.078658
5     0.078816
6     0.054542
7     0.054169
8     0.038105
9     0.056524
10    0.029805
11    0.073016
12    0.137510
13    0.044374
dtype: float64"
3506,"0     0.183478
1     0.273520
2     0.357140
3     0.399382
4     0.096136
5     0.099290
6     0.310249
7     0.705586
8     0.356248
9     0.455157
10    0.442661
11    0.049871
12    0.301189
13    0.435118
dtype: float64","0     0.071766
1     0.046971
2     0.046020
3     0.071710
4     0.078658
5     0.078816
6     0.054542
7     0.054169
8     0.038105
9     0.056524
10    0.029805
11    0.073016
12    0.137510
13    0.044374
dtype: float64"
3507,"0     0.320630
1     0.273520
2     0.357140
3     0.258868
4     0.096136
5     0.099290
6     0.310249
7     0.705586
8     0.356248
9     0.455157
10    0.442661
11    0.049871
12    0.301189
13    0.435118
dtype: float64","0     0.076946
1     0.046971
2     0.046020
3     0.065678
4     0.078658
5     0.078816
6     0.054542
7     0.054169
8     0.038105
9     0.056524
10    0.029805
11    0.073016
12    0.137510
13    0.044374
dtype: float64"
3508,"0     0.317923
1     0.273520
2     0.357140
3     0.258868
4     0.113153
5     0.099290
6     0.310249
7     0.705586
8     0.356248
9     0.455157
10    0.442661
11    0.049871
12    0.301189
13    0.435118
dtype: float64","0     0.079491
1     0.046971
2     0.046020
3     0.065678
4     0.075985
5     0.078816
6     0.054542
7     0.054169
8     0.038105
9     0.056524
10    0.029805
11    0.073016
12    0.137510
13    0.044374
dtype: float64"
3509,"0     0.317923
1     0.273520
2     0.357140
3     0.113729
4     0.262877
5     0.099290
6     0.310249
7     0.705586
8     0.356248
9     0.455157
10    0.442661
11    0.049871
12    0.301189
13    0.435118
dtype: float64","0     0.079491
1     0.046971
2     0.046020
3     0.074680
4     0.066852
5     0.078816
6     0.054542
7     0.054169
8     0.038105
9     0.056524
10    0.029805
11    0.073016
12    0.137510
13    0.044374
dtype: float64"
3510,"0     0.317923
1     0.273520
2     0.357140
3     0.105078
4     0.262866
5     0.099290
6     0.310249
7     0.705586
8     0.356248
9     0.455157
10    0.442661
11    0.049871
12    0.301189
13    0.435118
dtype: float64","0     0.079491
1     0.046971
2     0.046020
3     0.075917
4     0.066050
5     0.078816
6     0.054542
7     0.054169
8     0.038105
9     0.056524
10    0.029805
11    0.073016
12    0.137510
13    0.044374
dtype: float64"
3511,"0     0.317931
1     0.273520
2     0.357140
3     0.086735
4     0.262866
5     0.099290
6     0.310249
7     0.705586
8     0.356248
9     0.455157
10    0.442661
11    0.049871
12    0.301189
13    0.435118
dtype: float64","0     0.080084
1     0.046971
2     0.046020
3     0.074890
4     0.066050
5     0.078816
6     0.054542
7     0.054169
8     0.038105
9     0.056524
10    0.029805
11    0.073016
12    0.137510
13    0.044374
dtype: float64"
3512,"0     0.226278
1     0.273520
2     0.357140
3     0.086735
4     0.353710
5     0.099290
6     0.310249
7     0.705586
8     0.356248
9     0.455157
10    0.442661
11    0.049871
12    0.301189
13    0.435118
dtype: float64","0     0.082389
1     0.046971
2     0.046020
3     0.074890
4     0.065291
5     0.078816
6     0.054542
7     0.054169
8     0.038105
9     0.056524
10    0.029805
11    0.073016
12    0.137510
13    0.044374
dtype: float64"
