"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"7000000US1312100HP01","HP01, Fulton County, Georgia","6553","5857","1814","2387","94","269","5","1288","696","645","63","49","20","1","443","16","2","0","26","0","0","21","3","1","0","51","19","3","0","12","2","0","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100JC01","JC01, Fulton County, Georgia","8604","8123","2630","734","15","4632","3","109","481","450","54","15","119","0","182","11","25","0","36","1","0","0","2","5","0","27","3","3","0","13","1","0","2","2","2","0","0","0","0","1","0","0","0","0","0","0","3","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US1312100JC02","JC02, Fulton County, Georgia","5057","4727","1556","558","0","2477","3","133","330","315","43","16","34","1","185","9","11","5","7","1","0","0","1","0","2","15","0","1","0","6","0","0","2","2","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100JC05","JC05, Fulton County, Georgia","4042","3666","1954","501","4","1110","4","93","376","349","67","15","55","0","192","7","1","0","7","0","0","1","0","4","0","21","5","6","0","6","1","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","5","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US1312100JC06","JC06, Fulton County, Georgia","4418","4176","1733","443","10","1887","1","102","242","233","27","8","43","3","125","0","3","1","9","7","0","0","6","1","0","9","1","1","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100JC07","JC07, Fulton County, Georgia","7199","6749","2569","765","8","3258","3","146","450","411","46","26","94","1","203","8","3","0","19","3","0","5","0","3","0","31","6","5","1","7","2","0","7","0","1","0","1","0","0","0","0","1","0","0","0","0","8","1","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100JC08","JC08, Fulton County, Georgia","4288","3943","2348","459","8","999","1","128","345","326","39","25","54","0","198","2","4","1","2","0","0","1","0","0","0","16","4","6","0","2","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US1312100JC09","JC09, Fulton County, Georgia","4805","4405","2263","750","7","1186","0","199","400","378","33","22","75","0","210","5","11","0","14","0","0","2","4","1","1","18","5","3","0","4","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100JC10","JC10, Fulton County, Georgia","4079","3702","1933","571","12","865","3","318","377","359","51","19","45","0","210","9","2","4","13","4","0","0","2","0","0","10","5","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","8","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100JC11","JC11, Fulton County, Georgia","5786","5320","2946","628","5","1596","1","144","466","449","55","42","94","1","221","2","9","2","14","1","0","5","1","2","0","15","4","2","0","3","0","1","1","1","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US1312100JC12","JC12, Fulton County, Georgia","3501","3282","2145","290","1","802","5","39","219","209","30","11","51","0","89","3","9","0","10","0","0","2","0","4","0","6","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100JC14","JC14, Fulton County, Georgia","3703","3519","2036","256","12","1168","8","39","184","176","12","11","30","0","110","2","6","1","3","0","0","0","1","0","0","8","1","1","2","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100JC15","JC15, Fulton County, Georgia","1457","1251","701","205","5","182","0","158","206","193","25","14","24","0","120","0","4","1","5","0","0","0","0","0","0","8","0","0","0","3","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","5","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100JC16","JC16, Fulton County, Georgia","3645","3274","2403","304","2","461","0","104","371","347","53","33","30","3","204","7","3","0","7","0","0","5","0","2","0","17","7","1","0","4","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","7","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100JC18","JC18, Fulton County, Georgia","3428","3128","2545","294","2","238","0","49","300","278","37","31","43","3","144","2","2","0","12","0","0","2","0","2","0","12","2","0","0","4","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","10","2","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100JC19","JC19, Fulton County, Georgia","5400","4898","3472","693","25","577","3","128","502","470","52","46","80","4","248","4","15","0","19","0","0","0","0","2","0","29","10","8","1","2","0","0","4","0","3","0","0","0","0","0","1","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100ML03","ML03, Fulton County, Georgia","5014","4646","4169","202","8","212","0","55","368","346","22","49","49","0","211","1","3","0","8","0","0","0","1","2","0","19","0","3","0","3","2","0","3","4","2","0","1","0","0","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US1312100MP01","MP01, Fulton County, Georgia","571","511","472","11","2","13","0","13","60","57","3","18","4","1","26","0","2","0","3","0","0","0","0","0","0","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100PA01","PA01, Fulton County, Georgia","4510","4221","1094","2782","15","36","1","293","289","269","76","31","4","0","113","16","6","1","16","0","0","0","1","5","0","15","12","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100RW01","RW01, Fulton County, Georgia","6053","5587","4902","336","12","248","2","87","466","450","52","72","69","1","237","0","2","0","13","1","0","1","0","2","0","12","2","0","0","6","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100RW02","RW02, Fulton County, Georgia","5484","4971","4199","378","5","251","1","137","513","483","55","25","71","1","300","1","9","0","11","0","0","5","1","4","0","27","14","3","0","3","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0",
"7000000US1312100RW03","RW03, Fulton County, Georgia","7358","6430","3895","1369","25","332","2","807","928","863","63","58","50","1","600","17","12","1","32","1","0","15","1","12","0","55","18","3","0","8","1","1","10","1","7","0","0","0","4","0","2","0","0","0","0","0","10","3","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100RW04","RW04, Fulton County, Georgia","2120","1928","1752","82","0","63","0","31","192","185","25","29","30","0","93","0","0","0","7","0","0","0","0","1","0","6","0","3","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",
"7000000US1312100RW05","RW05, Fulton County, Georgia","5635","4686","2112","948","120","312","5","1189","949","909","56","45","40","0","706","14","7","0","30","0","0","7","0","3","1","37","7","3","1","5","2","0","15","3","0","0","0","0","1","0","0","0","0","0","0","0","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100RW06","RW06, Fulton County, Georgia","3869","3470","2662","416","11","198","1","182","399","369","39","43","55","4","193","7","4","0","15","1","0","6","0","1","1","26","5","5","0","3","0","0","9","0","2","1","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"7000000US1312100RW08","RW08, Fulton County, Georgia","2951","2707","2382","140","7","90","2","86","244","235","24","26","22","0","145","2","6","0","4","0","0","0","0","6","0","9","4","1","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100RW09","RW09, Fulton County, Georgia","7721","7208","6428","404","7","280","2","87","513","491","72","61","72","2","266","6","4","0","6","2","0","0","0","0","0","22","6","5","0","0","1","0","4","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100RW10","RW10, Fulton County, Georgia","4661","4359","3986","209","6","114","0","44","302","277","14","59","41","1","149","0","4","0","6","0","0","0","0","3","0","24","1","0","1","6","0","0","13","0","0","0","0","0","0","0","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100RW12","RW12, Fulton County, Georgia","8232","7496","6151","448","4","758","2","133","736","704","62","85","95","0","433","6","10","0","9","0","0","1","1","1","1","32","6","6","0","4","1","0","11","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100RW13","RW13, Fulton County, Georgia","5014","4439","3364","512","7","319","5","232","575","548","53","50","61","0","367","4","1","0","4","0","0","6","0","0","2","23","5","4","1","3","6","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100RW16","RW16, Fulton County, Georgia","2554","2366","1887","231","7","186","0","55","188","187","26","21","21","0","107","2","3","0","3","0","0","2","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100RW17","RW17, Fulton County, Georgia","4271","3726","2550","607","25","107","3","434","545","515","55","50","31","0","320","12","7","4","33","0","0","1","0","1","1","20","2","1","0","5","2","0","7","0","0","0","3","0","0","0","0","0","0","0","0","0","9","7","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0",
"7000000US1312100RW19","RW19, Fulton County, Georgia","2721","2534","2154","191","3","164","0","22","187","175","22","10","42","0","96","3","2","0","0","0","0","0","0","0","0","9","5","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100RW20","RW20, Fulton County, Georgia","3258","3011","2242","427","7","271","0","64","247","235","29","24","41","0","121","2","7","0","8","0","0","1","0","2","0","11","2","3","0","0","0","0","3","0","0","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100RW21","RW21, Fulton County, Georgia","4302","3947","2943","598","5","229","1","171","355","333","37","21","38","0","214","9","5","0","7","0","0","0","2","0","0","21","4","0","0","6","4","0","3","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US1312100SC02","SC02, Fulton County, Georgia","993","979","8","964","0","5","0","2","14","13","3","0","0","0","4","3","0","0","1","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100SC04","SC04, Fulton County, Georgia","1371","1296","409","816","9","5","0","57","75","67","19","4","2","0","21","4","0","1","15","0","0","0","0","1","0","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100SC10","SC10, Fulton County, Georgia","2273","2171","37","2071","18","4","3","38","102","96","30","0","3","0","17","20","8","0","13","3","0","1","0","1","0","5","0","1","1","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100SC13","SC13, Fulton County, Georgia","4034","3828","223","3497","12","14","0","82","206","175","45","5","3","0","27","30","15","0","49","1","0","0","0","0","0","28","13","4","0","7","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100SC15","SC15, Fulton County, Georgia","9062","8795","226","8421","13","22","0","113","267","232","72","1","3","0","18","36","10","2","87","0","0","2","0","0","1","35","10","12","0","2","0","0","3","3","0","0","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100SC20","SC20, Fulton County, Georgia","3243","3125","85","2986","2","11","1","40","118","106","35","1","0","0","7","28","8","1","23","0","0","1","0","2","0","7","3","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100SC27","SC27, Fulton County, Georgia","2708","2640","69","2482","6","9","1","73","68","64","21","3","1","0","19","7","0","0","12","0","0","0","0","1","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US1312100SS01","SS01, Fulton County, Georgia","5353","5002","4192","459","3","278","0","70","351","333","42","42","49","2","169","6","5","3","12","0","0","2","1","0","0","18","4","0","0","2","0","0","3","0","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100SS03","SS03, Fulton County, Georgia","2154","1926","1397","269","6","170","0","84","228","210","24","21","32","2","98","3","5","0","13","1","0","9","1","1","0","18","9","2","0","1","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100SS04","SS04, Fulton County, Georgia","5238","4715","2449","1084","28","832","4","318","523","496","81","27","39","0","266","13","14","1","34","5","0","4","6","6","0","23","9","3","0","2","1","2","0","2","3","0","0","0","0","0","1","0","0","0","0","0","4","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100SS05","SS05, Fulton County, Georgia","2367","2241","2060","79","4","90","0","8","126","120","23","4","24","0","56","1","5","0","5","0","0","1","0","0","1","5","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1312100SS06","SS06, Fulton County, Georgia","2336","2127","1897","87","3","105","1","34","209","198","20","22","43","1","100","1","2","0","4","1","0","3","1","0","0","9","0","3","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
