plan_id,black_scores,latino_scores
1513,"{1: 0, 2: 0, 3: 0.3071690719659906, 4: 0, 5: 0, 6: 0, 7: 0.703223835387496, 8: 0, 9: 0, 10: 0.9742814588973127, 11: 0, 12: 1, 13: 0.8827707818884233, 14: 0.8699779232130486}","{1: 0, 2: 0, 3: 0.19011011106726508, 4: 0, 5: 0, 6: 0, 7: 0.23084694803491707, 8: 0, 9: 0, 10: 0.09754444504727916, 11: 0, 12: 0.09877701489305475, 13: 0.09063979561128138, 14: 0.1374536758374345}"
1514,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.7550774582441807, 8: 0, 9: 0, 10: 0.9742814588973127, 11: 0, 12: 1, 13: 0.8827707818884233, 14: 0.8699779232130486}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.26762017493211543, 8: 0, 9: 0, 10: 0.09754444504727916, 11: 0, 12: 0.09877701489305475, 13: 0.09063979561128138, 14: 0.1374536758374345}"
1515,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.7550774582441807, 8: 0, 9: 0, 10: 0.9760302840726158, 11: 0, 12: 1, 13: 0.8827707818884233, 14: 0.8699779232130486}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.26762017493211543, 8: 0, 9: 0, 10: 0.09813816379145597, 11: 0, 12: 0.09877701489305475, 13: 0.09063979561128138, 14: 0.1374536758374345}"
1516,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.7550774582441807, 8: 0, 9: 0, 10: 0.9760302840726158, 11: 0, 12: 1, 13: 0.8827707818884233, 14: 0.8699779232130486}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.26762017493211543, 8: 0, 9: 0, 10: 0.09813816379145597, 11: 0, 12: 0.10212424200896478, 13: 0.09063979561128138, 14: 0.1374536758374345}"
1517,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.7550774582441807, 8: 0, 9: 0, 10: 0.9760302840726158, 11: 0, 12: 1, 13: 0.8827707818884233, 14: 0.8699779232130486}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.26762017493211543, 8: 0, 9: 0, 10: 0.09813816379145597, 11: 0, 12: 0.10212424200896478, 13: 0.09063979561128138, 14: 0.1374536758374345}"
1518,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.7550774582441807, 8: 0, 9: 0, 10: 0.9760302840726158, 11: 0, 12: 1, 13: 0.8827707818884233, 14: 0.8699779232130486}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.26762017493211543, 8: 0, 9: 0, 10: 0.09813816379145597, 11: 0, 12: 0.10212424200896478, 13: 0.09063979561128138, 14: 0.1374536758374345}"
1519,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.8691367376420116, 8: 0, 9: 0, 10: 0.9760302840726158, 11: 0, 12: 1, 13: 0.8827707818884233, 14: 0.8699779232130486}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.22291021597867433, 8: 0, 9: 0, 10: 0.09813816379145597, 11: 0, 12: 0.14540395969284553, 13: 0.09063979561128138, 14: 0.1374536758374345}"
1520,"{1: 0, 2: 0, 3: 0, 4: 0.8400082680965595, 5: 0, 6: 0, 7: 0.8691367376420116, 8: 0, 9: 0, 10: 0.9760302840726158, 11: 0, 12: 1, 13: 0.8827707818884233, 14: 0}","{1: 0, 2: 0, 3: 0, 4: 0.13989202216393695, 5: 0, 6: 0, 7: 0.22291021597867433, 8: 0, 9: 0, 10: 0.09813816379145597, 11: 0, 12: 0.14540395969284553, 13: 0.09063979561128138, 14: 0}"
1521,"{1: 0, 2: 0, 3: 0, 4: 0.8400082680965595, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.9760302840726158, 11: 0, 12: 1, 13: 0.8827707818884233, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0.13989202216393695, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.09813816379145597, 11: 0, 12: 0.14540395969284553, 13: 0.09063979561128138, 14: 0.21681480994044836}"
1522,"{1: 0, 2: 0, 3: 0, 4: 0.8400082680965595, 5: 0.35926815808780876, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.9760302840726158, 11: 0, 12: 1, 13: 0.8827707818884233, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0.13989202216393695, 5: 0.15789554370166387, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.09813816379145597, 11: 0, 12: 0.14540395969284553, 13: 0.09063979561128138, 14: 0.21681480994044836}"
1523,"{1: 0, 2: 0, 3: 0, 4: 0.8400082680965595, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.9760302840726158, 11: 0, 12: 1, 13: 0.8827707818884233, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0.13989202216393695, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.09813816379145597, 11: 0, 12: 0.14540395969284553, 13: 0.09063979561128138, 14: 0.21681480994044836}"
1524,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8562882569215128, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.9760302840726158, 11: 0, 12: 1, 13: 0.8827707818884233, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.1404152152149701, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.09813816379145597, 11: 0, 12: 0.14540395969284553, 13: 0.09063979561128138, 14: 0.21681480994044836}"
1525,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8562882569215128, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.9760302840726158, 11: 0, 12: 1, 13: 0.9292401748042154, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.1404152152149701, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.09813816379145597, 11: 0, 12: 0.1602053053736711, 13: 0.0767950265786353, 14: 0.21681480994044836}"
1526,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8562882569215128, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.9760302840726158, 11: 0, 12: 1, 13: 0.9292401748042154, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.1404152152149701, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.09813816379145597, 11: 0, 12: 0.1602053053736711, 13: 0.0767950265786353, 14: 0.21681480994044836}"
1527,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8562882569215128, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.9791427195455567, 11: 0, 12: 1, 13: 0.9292401748042154, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.1404152152149701, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.0982651762479858, 11: 0, 12: 0.1602053053736711, 13: 0.0767950265786353, 14: 0.21681480994044836}"
1528,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8562882569215128, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.9791427195455567, 11: 0, 12: 1, 13: 0.9292401748042154, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.1404152152149701, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.0982651762479858, 11: 0, 12: 0.1602053053736711, 13: 0.0767950265786353, 14: 0.21681480994044836}"
1529,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8562882569215128, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.9102044391521773, 11: 0, 12: 1, 13: 0.9292401748042154, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.1404152152149701, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.11156927817640744, 11: 0, 12: 0.15018995854858785, 13: 0.0767950265786353, 14: 0.21681480994044836}"
1530,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8562882569215128, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.9102044391521773, 11: 0, 12: 1, 13: 0.9292401748042154, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.1404152152149701, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.11156927817640744, 11: 0, 12: 0.15018995854858785, 13: 0.0767950265786353, 14: 0.21681480994044836}"
1531,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.7741425333215911, 10: 0.9102044391521773, 11: 0, 12: 1, 13: 0.9292401748042154, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.14299370889249238, 10: 0.11156927817640744, 11: 0, 12: 0.15018995854858785, 13: 0.0767950265786353, 14: 0.21681480994044836}"
1532,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.8219442888132007, 10: 0.9102044391521773, 11: 0, 12: 1, 13: 0.9292401748042154, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.14078062520338713, 10: 0.11156927817640744, 11: 0, 12: 0.15324632935603988, 13: 0.0767950265786353, 14: 0.21681480994044836}"
1533,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.8219442888132007, 10: 1, 11: 0, 12: 1, 13: 0.9292401748042154, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.14078062520338713, 10: 0.13171138638787572, 11: 0, 12: 0.1329450291514918, 13: 0.0767950265786353, 14: 0.21681480994044836}"
1534,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.8219442888132007, 10: 1, 11: 0, 12: 1, 13: 0.9292401748042154, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.14078062520338713, 10: 0.13171138638787572, 11: 0, 12: 0.1329450291514918, 13: 0.0767950265786353, 14: 0.21681480994044836}"
1535,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.8219442888132007, 10: 1, 11: 0, 12: 1, 13: 0.9292401748042154, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.14078062520338713, 10: 0.13171138638787572, 11: 0, 12: 0.1329450291514918, 13: 0.0767950265786353, 14: 0.21681480994044836}"
1536,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.8219442888132007, 10: 1, 11: 0, 12: 0.9538536390654787, 13: 1, 14: 0.8444243554711868}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.14078062520338713, 10: 0.13171138638787572, 11: 0, 12: 0.07736263359084139, 13: 0.12908412401526706, 14: 0.21681480994044836}"
1537,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.8219442888132007, 10: 1, 11: 0, 12: 0.9538536390654787, 13: 0.6182419616172646, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.14078062520338713, 10: 0.13171138638787572, 11: 0, 12: 0.07736263359084139, 13: 0.27069899593885943, 14: 0.07701415576810867}"
1538,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.8219442888132007, 10: 1, 11: 0, 12: 0.9538536390654787, 13: 0.6182419616172646, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.14078062520338713, 10: 0.13171138638787572, 11: 0, 12: 0.07736263359084139, 13: 0.27069899593885943, 14: 0.07701415576810867}"
1539,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0.816869675100215, 9: 0, 10: 1, 11: 0, 12: 0.9538536390654787, 13: 0.6182419616172646, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0.14035182084201644, 9: 0, 10: 0.13171138638787572, 11: 0, 12: 0.07736263359084139, 13: 0.27069899593885943, 14: 0.07701415576810867}"
1540,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0.816869675100215, 9: 0, 10: 1, 11: 0, 12: 0.9538536390654787, 13: 0.6182419616172646, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0.14035182084201644, 9: 0, 10: 0.13171138638787572, 11: 0, 12: 0.07736263359084139, 13: 0.27069899593885943, 14: 0.07701415576810867}"
1541,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0.816869675100215, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 1, 13: 0.6182419616172646, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0.14035182084201644, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0.11933959115527874, 13: 0.27069899593885943, 14: 0.07701415576810867}"
1542,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0.816869675100215, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6182419616172646, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.1194902800075372, 6: 0, 7: 0, 8: 0.14035182084201644, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.27069899593885943, 14: 0.07701415576810867}"
1543,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0.816869675100215, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6182419616172646, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11738495692256495, 6: 0, 7: 0, 8: 0.14035182084201644, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.27069899593885943, 14: 0.07701415576810867}"
1544,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0.816869675100215, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6182419616172646, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11738495692256495, 6: 0, 7: 0, 8: 0.14035182084201644, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.27069899593885943, 14: 0.07701415576810867}"
1545,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0.8342350315374591, 8: 0, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6182419616172646, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11738495692256495, 6: 0, 7: 0.13191549458832427, 8: 0, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.27069899593885943, 14: 0.07701415576810867}"
1546,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0.8342350315374591, 8: 0, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11738495692256495, 6: 0, 7: 0.13191549458832427, 8: 0, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08134773336238589}"
1547,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0.8208961763652967, 8: 0, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11738495692256495, 6: 0, 7: 0.1313378089938763, 8: 0, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1548,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0.8208961763652967, 8: 0, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11738495692256495, 6: 0, 7: 0.1313378089938763, 8: 0, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1549,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0.8208961763652967, 8: 0, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11738495692256495, 6: 0, 7: 0.1313378089938763, 8: 0, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1550,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0.8208961763652967, 8: 0, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11738495692256495, 6: 0, 7: 0.1313378089938763, 8: 0, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1551,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0.8208961763652967, 8: 0, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11955858712437493, 6: 0, 7: 0.1313378089938763, 8: 0, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1552,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0.8208961763652967, 8: 0, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11955858712437493, 6: 0, 7: 0.1313378089938763, 8: 0, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1553,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0.8354508746995678, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11955858712437493, 6: 0, 7: 0, 8: 0.1342680878856501, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1554,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0.8354508746995678, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11955858712437493, 6: 0, 7: 0, 8: 0.1342680878856501, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1555,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0.8354508746995678, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11955858712437493, 6: 0, 7: 0, 8: 0.1342680878856501, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1556,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0.8354508746995678, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11955858712437493, 6: 0, 7: 0, 8: 0.1342680878856501, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1557,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0.8354508746995678, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.11955858712437493, 6: 0, 7: 0, 8: 0.1342680878856501, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1558,"{1: 0, 2: 0, 3: 0, 4: 0.40054543756998356, 5: 1, 6: 0, 7: 0, 8: 0.8354508746995678, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0.15778523125056232, 5: 0.11955858712437493, 6: 0, 7: 0, 8: 0.1342680878856501, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1559,"{1: 0, 2: 0, 3: 0, 4: 0.40054543756998356, 5: 1, 6: 0, 7: 0, 8: 0.8354508746995678, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0.15778523125056232, 5: 0.11462674762622943, 6: 0, 7: 0, 8: 0.1342680878856501, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1560,"{1: 0, 2: 0, 3: 0, 4: 0.40054543756998356, 5: 1, 6: 0, 7: 0, 8: 0.8846141541013669, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0.15778523125056232, 5: 0.11462674762622943, 6: 0, 7: 0, 8: 0.13185504269388182, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1561,"{1: 0, 2: 0, 3: 0, 4: 0.40054543756998356, 5: 1, 6: 0, 7: 0, 8: 0.8846141541013669, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.6637861152841162, 14: 1}","{1: 0, 2: 0, 3: 0, 4: 0.15778523125056232, 5: 0.11462674762622943, 6: 0, 7: 0, 8: 0.13185504269388182, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.2751110843429145, 14: 0.08023882575848354}"
1562,"{1: 0, 2: 0, 3: 0, 4: 0.40054543756998356, 5: 1, 6: 0, 7: 0, 8: 0.8846141541013669, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 1, 14: 0.7780994046825503}","{1: 0, 2: 0, 3: 0, 4: 0.15778523125056232, 5: 0.11462674762622943, 6: 0, 7: 0, 8: 0.13185504269388182, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.08871433943332392, 14: 0.25321073522330284}"
1563,"{1: 0, 2: 0, 3: 0, 4: 0.40054543756998356, 5: 1, 6: 0, 7: 0, 8: 0.8846141541013669, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 1, 14: 0.6893424013840261}","{1: 0, 2: 0, 3: 0, 4: 0.15778523125056232, 5: 0.11462674762622943, 6: 0, 7: 0, 8: 0.13185504269388182, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.08866125220274804, 14: 0.2693236912572634}"
1564,"{1: 0, 2: 0, 3: 0, 4: 0.40054543756998356, 5: 1, 6: 0, 7: 0.6887567576032286, 8: 0.8846141541013669, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 1, 14: 0}","{1: 0, 2: 0, 3: 0, 4: 0.15778523125056232, 5: 0.11462674762622943, 6: 0, 7: 0.269399892955934, 8: 0.13185504269388182, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.08866125220274804, 14: 0}"
1565,"{1: 0, 2: 0, 3: 0, 4: 0.40054543756998356, 5: 1, 6: 0, 7: 0.6887567576032286, 8: 0.8731550449465367, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 1, 14: 0}","{1: 0, 2: 0, 3: 0, 4: 0.15778523125056232, 5: 0.11462674762622943, 6: 0, 7: 0.269399892955934, 8: 0.12589589906469292, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.08866125220274804, 14: 0}"
1566,"{1: 0, 2: 0, 3: 0, 4: 0.40054543756998356, 5: 1, 6: 0, 7: 0.7075301547805932, 8: 0.8731550449465367, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 1, 14: 0}","{1: 0, 2: 0, 3: 0, 4: 0.15778523125056232, 5: 0.11462674762622943, 6: 0, 7: 0.27535755711106374, 8: 0.12589589906469292, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.08866125220274804, 14: 0}"
1567,"{1: 0, 2: 0, 3: 0, 4: 0.40054543756998356, 5: 1, 6: 0, 7: 0.7075301547805932, 8: 0.8731550449465367, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 1, 14: 0}","{1: 0, 2: 0, 3: 0, 4: 0.15778523125056232, 5: 0.11462674762622943, 6: 0, 7: 0.27535755711106374, 8: 0.12589589906469292, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.08866125220274804, 14: 0}"
1568,"{1: 0, 2: 0, 3: 0, 4: 0.4496445144638423, 5: 1, 6: 0, 7: 0.7075301547805932, 8: 0.7908066772526022, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 1, 14: 0}","{1: 0, 2: 0, 3: 0, 4: 0.1753603076647047, 5: 0.11462674762622943, 6: 0, 7: 0.27535755711106374, 8: 0.11194866092925862, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.08866125220274804, 14: 0}"
1569,"{1: 0, 2: 0, 3: 0, 4: 0.4496445144638423, 5: 1, 6: 0, 7: 0.7075301547805932, 8: 1, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.8106207579272605, 14: 0}","{1: 0, 2: 0, 3: 0, 4: 0.1753603076647047, 5: 0.11462674762622943, 6: 0, 7: 0.27535755711106374, 8: 0.08892420709297877, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.11229842163582399, 14: 0}"
1570,"{1: 0, 2: 0, 3: 0, 4: 0.4496445144638423, 5: 1, 6: 0, 7: 0.7075301547805932, 8: 1, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.8106207579272605, 14: 0}","{1: 0, 2: 0, 3: 0, 4: 0.1753603076647047, 5: 0.11462674762622943, 6: 0, 7: 0.27535755711106374, 8: 0.08892420709297877, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.11229842163582399, 14: 0}"
1571,"{1: 0, 2: 0, 3: 0, 4: 0.4496445144638423, 5: 1, 6: 0, 7: 0.7075301547805932, 8: 1, 9: 0, 10: 0.9116253120364772, 11: 0, 12: 0, 13: 0.8106207579272605, 14: 0}","{1: 0, 2: 0, 3: 0, 4: 0.1753603076647047, 5: 0.11462674762622943, 6: 0, 7: 0.27535755711106374, 8: 0.08892420709297877, 9: 0, 10: 0.09110811048470462, 11: 0, 12: 0, 13: 0.11229842163582399, 14: 0}"
