plan_id,black_scores,latino_scores
4791,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0.939665917697758, 5: 0, 6: 0.6381273266078438, 7: 0.2758605046723105, 8: 0.9020423769961987, 9: 1, 10: 0, 11: 0, 12: 0.5265498790205682, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0.12407292871572233, 5: 0, 6: 0.17001663656188049, 7: 0.13952157022116393, 8: 0.09676122675436487, 9: 0.11822553446484628, 10: 0, 11: 0, 12: 0.2657315340390302, 13: 0, 14: 0.09884201135604544}"
4792,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0.9197292918533199, 5: 0, 6: 0.6381273266078438, 7: 0.2758605046723105, 8: 0.9020423769961987, 9: 1, 10: 0, 11: 0, 12: 0.5710725353368516, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0.12487965493819486, 5: 0, 6: 0.17001663656188049, 7: 0.13952157022116393, 8: 0.09676122675436487, 9: 0.11822553446484628, 10: 0, 11: 0, 12: 0.2558300235623378, 13: 0, 14: 0.09884201135604544}"
4793,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 1, 5: 0, 6: 0.6381273266078438, 7: 0.2758605046723105, 8: 0.9020423769961987, 9: 0.9020072792567757, 10: 0, 11: 0, 12: 0.5710725353368516, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0.09407292333049323, 5: 0, 6: 0.17001663656188049, 7: 0.13952157022116393, 8: 0.09676122675436487, 9: 0.1483313045352076, 10: 0, 11: 0, 12: 0.2558300235623378, 13: 0, 14: 0.09884201135604544}"
4794,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 1, 5: 0, 6: 0.896179203002363, 7: 0.2758605046723105, 8: 0.9020423769961987, 9: 0.663976140296345, 10: 0, 11: 0, 12: 0.5710725353368516, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0.09407292333049323, 5: 0, 6: 0.1525159873985375, 7: 0.13952157022116393, 8: 0.09676122675436487, 9: 0.16472259408611606, 10: 0, 11: 0, 12: 0.2558300235623378, 13: 0, 14: 0.09884201135604544}"
4795,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 1, 5: 0, 6: 0.8582747593566858, 7: 0.2758605046723105, 8: 0.9020423769961987, 9: 0.663976140296345, 10: 0, 11: 0, 12: 0.5491558205094915, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0.09407292333049323, 5: 0, 6: 0.2075430659254361, 7: 0.13952157022116393, 8: 0.09676122675436487, 9: 0.16472259408611606, 10: 0, 11: 0, 12: 0.2110651388644603, 13: 0, 14: 0.09884201135604544}"
4796,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 1, 5: 0, 6: 0.5621047515254989, 7: 0.2758605046723105, 8: 0.9020423769961987, 9: 0.663976140296345, 10: 0, 11: 0, 12: 0.8696815203412112, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0.09407292333049323, 5: 0, 6: 0.2489746295261527, 7: 0.13952157022116393, 8: 0.09676122675436487, 9: 0.16472259408611606, 10: 0, 11: 0, 12: 0.17038052227020098, 13: 0, 14: 0.09884201135604544}"
4797,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 1, 5: 0.6146798794996319, 6: 0, 7: 0.2758605046723105, 8: 0.9020423769961987, 9: 0.663976140296345, 10: 0, 11: 0, 12: 0.8696815203412112, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0.09407292333049323, 5: 0.2535771596906934, 6: 0, 7: 0.13952157022116393, 8: 0.09676122675436487, 9: 0.16472259408611606, 10: 0, 11: 0, 12: 0.17038052227020098, 13: 0, 14: 0.09884201135604544}"
4798,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 1, 5: 0.6146798794996319, 6: 0, 7: 0.4103793626607052, 8: 0.9020423769961987, 9: 0.5212768903074626, 10: 0, 11: 0, 12: 0.8696815203412112, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0.09407292333049323, 5: 0.2535771596906934, 6: 0, 7: 0.12905610362086964, 8: 0.09676122675436487, 9: 0.1745480292978755, 10: 0, 11: 0, 12: 0.17038052227020098, 13: 0, 14: 0.09884201135604544}"
4799,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 1, 5: 0.6146798794996319, 6: 0, 7: 0.31663547236044043, 8: 0.9029081828830311, 9: 0.5212768903074626, 10: 0, 11: 0, 12: 0.8696815203412112, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0.09407292333049323, 5: 0.2535771596906934, 6: 0, 7: 0.13414772061281147, 8: 0.09758836230708257, 9: 0.1745480292978755, 10: 0, 11: 0, 12: 0.17038052227020098, 13: 0, 14: 0.09884201135604544}"
4800,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 1, 5: 0.6021652051020838, 6: 0, 7: 0.31663547236044043, 8: 0.9029081828830311, 9: 0.5212768903074626, 10: 0, 11: 0, 12: 0.8696815203412112, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0.09407292333049323, 5: 0.25302125168839273, 6: 0, 7: 0.13414772061281147, 8: 0.09758836230708257, 9: 0.1745480292978755, 10: 0, 11: 0, 12: 0.17038052227020098, 13: 0, 14: 0.09884201135604544}"
4801,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 1, 5: 0.6021652051020838, 6: 0, 7: 0.31663547236044043, 8: 1, 9: 0.5212768903074626, 10: 0, 11: 0, 12: 0.7274318905814798, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0.09407292333049323, 5: 0.25302125168839273, 6: 0, 7: 0.13414772061281147, 8: 0.10887270402620045, 9: 0.1745480292978755, 10: 0, 11: 0, 12: 0.15717830790254117, 13: 0, 14: 0.09884201135604544}"
4802,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 1, 5: 0.7195960418335045, 6: 0, 7: 0.31663547236044043, 8: 1, 9: 0.5212768903074626, 10: 0, 11: 0, 12: 0.6126510197771056, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0.09407292333049323, 5: 0.17430379335872978, 6: 0, 7: 0.13414772061281147, 8: 0.10887270402620045, 9: 0.1745480292978755, 10: 0, 11: 0, 12: 0.23344921624979093, 13: 0, 14: 0.09884201135604544}"
4803,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 1, 5: 0.7195960418335045, 6: 0, 7: 0.5816258979470705, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0.6126510197771056, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0.09407292333049323, 5: 0.17430379335872978, 6: 0, 7: 0.169917413695269, 8: 0.10887270402620045, 9: 0, 10: 0, 11: 0, 12: 0.23344921624979093, 13: 0, 14: 0.09884201135604544}"
4804,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0.7195960418335045, 6: 0, 7: 0.5816258979470705, 8: 1, 9: 0, 10: 1, 11: 0, 12: 0.6126510197771056, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0.17430379335872978, 6: 0, 7: 0.169917413695269, 8: 0.10887270402620045, 9: 0, 10: 0.09081840833832405, 11: 0, 12: 0.23344921624979093, 13: 0, 14: 0.09884201135604544}"
4805,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0.7195960418335045, 6: 0, 7: 0.5816258979470705, 8: 1, 9: 0, 10: 1, 11: 0, 12: 0.6126510197771056, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0.17430379335872978, 6: 0, 7: 0.169917413695269, 8: 0.10887270402620045, 9: 0, 10: 0.09081840833832405, 11: 0, 12: 0.23344921624979093, 13: 0, 14: 0.09884201135604544}"
4806,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0.9853688255585664, 6: 0, 7: 0.5816258979470705, 8: 0.7926067934432265, 9: 0, 10: 1, 11: 0, 12: 0.6126510197771056, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0.11527333937000453, 6: 0, 7: 0.169917413695269, 8: 0.1640149270242977, 9: 0, 10: 0.09081840833832405, 11: 0, 12: 0.23344921624979093, 13: 0, 14: 0.09884201135604544}"
4807,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0.9853688255585664, 6: 0, 7: 0.6960515228407348, 8: 0.6829273877231818, 9: 0, 10: 1, 11: 0, 12: 0.6126510197771056, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0.11527333937000453, 6: 0, 7: 0.161882812329755, 8: 0.1719618832821984, 9: 0, 10: 0.09081840833832405, 11: 0, 12: 0.23344921624979093, 13: 0, 14: 0.09884201135604544}"
4808,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0.9853688255585664, 6: 0, 7: 0.6960515228407348, 8: 0.6829273877231818, 9: 0, 10: 0, 11: 0, 12: 0.6126510197771056, 13: 1, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0.11527333937000453, 6: 0, 7: 0.161882812329755, 8: 0.1719618832821984, 9: 0, 10: 0, 11: 0, 12: 0.23344921624979093, 13: 0.08894052499564391, 14: 0.09884201135604544}"
4809,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0.9853688255585664, 6: 0, 7: 0.6960515228407348, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0.6126510197771056, 13: 0.6880267313268815, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0.11527333937000453, 6: 0, 7: 0.161882812329755, 8: 0.08611798234787738, 9: 0, 10: 0, 11: 0, 12: 0.23344921624979093, 13: 0.17477271745041964, 14: 0.09884201135604544}"
4810,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0.9853688255585664, 6: 0, 7: 0.6960515228407348, 8: 1, 9: 0.6033365357835656, 10: 0, 11: 0, 12: 0, 13: 0.6880267313268815, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0.11527333937000453, 6: 0, 7: 0.161882812329755, 8: 0.08611798234787738, 9: 0.22744850051965984, 10: 0, 11: 0, 12: 0, 13: 0.17477271745041964, 14: 0.09884201135604544}"
4811,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0, 6: 0, 7: 1, 8: 1, 9: 0.6033365357835656, 10: 0, 11: 0, 12: 0, 13: 0.6880267313268815, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0, 6: 0, 7: 0.14674758917079503, 8: 0.08611798234787738, 9: 0.22744850051965984, 10: 0, 11: 0, 12: 0, 13: 0.17477271745041964, 14: 0.09884201135604544}"
4812,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0, 6: 0, 7: 1, 8: 1, 9: 0.6033365357835656, 10: 0, 11: 0, 12: 0, 13: 0.7111113045556158, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0, 6: 0, 7: 0.1450792154999841, 8: 0.08611798234787738, 9: 0.22744850051965984, 10: 0, 11: 0, 12: 0, 13: 0.1785774589233059, 14: 0.09884201135604544}"
4813,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0, 6: 0, 7: 1, 8: 1, 9: 0.6033365357835656, 10: 0, 11: 0, 12: 0.6807509250093414, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0, 6: 0, 7: 0.1450792154999841, 8: 0.08611798234787738, 9: 0.22744850051965984, 10: 0, 11: 0, 12: 0.13586871387626737, 13: 0, 14: 0.09884201135604544}"
4814,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0, 6: 0, 7: 1, 8: 1, 9: 0.6033365357835656, 10: 0, 11: 0, 12: 0.6807509250093414, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0, 6: 0, 7: 0.08543093361756908, 8: 0.14565904909977995, 9: 0.22744850051965984, 10: 0, 11: 0, 12: 0.13586871387626737, 13: 0, 14: 0.09884201135604544}"
4815,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0, 6: 0, 7: 1, 8: 1, 9: 0.6033365357835656, 10: 0, 11: 0, 12: 0.6807509250093414, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0, 6: 0, 7: 0.08543093361756908, 8: 0.14565904909977995, 9: 0.22744850051965984, 10: 0, 11: 0, 12: 0.13586871387626737, 13: 0, 14: 0.09884201135604544}"
4816,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0.6673612932584403, 9: 0.6033365357835656, 10: 0, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0, 6: 0, 7: 0.08543093361756908, 8: 0.16333780075324275, 9: 0.22744850051965984, 10: 0, 11: 0, 12: 0.12036692227082241, 13: 0, 14: 0.09884201135604544}"
4817,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0.7104036699666122, 9: 0.5540261031520431, 10: 0, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0, 6: 0, 7: 0.08543093361756908, 8: 0.1563651693235892, 9: 0.237924163493456, 10: 0, 11: 0, 12: 0.12036692227082241, 13: 0, 14: 0.09884201135604544}"
4818,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0.7104036699666122, 9: 0.5540261031520431, 10: 0, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0, 6: 0, 7: 0.08543093361756908, 8: 0.1563651693235892, 9: 0.237924163493456, 10: 0, 11: 0, 12: 0.12036692227082241, 13: 0, 14: 0.09884201135604544}"
4819,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0.576988214968618, 9: 0.691000733881785, 10: 0, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0, 6: 0, 7: 0.08543093361756908, 8: 0.23456913029451198, 9: 0.15819341566596298, 10: 0, 11: 0, 12: 0.12036692227082241, 13: 0, 14: 0.09884201135604544}"
4820,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0.5518533478618665, 9: 0.691000733881785, 10: 0, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0, 6: 0, 7: 0.08543093361756908, 8: 0.2316624981769163, 9: 0.15819341566596298, 10: 0, 11: 0, 12: 0.12036692227082241, 13: 0, 14: 0.09884201135604544}"
4821,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0.6660640053870643, 9: 0.57752792330412, 10: 0, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0, 6: 0, 7: 0.08543093361756908, 8: 0.1626107332889862, 9: 0.22629981092108326, 10: 0, 11: 0, 12: 0.12036692227082241, 13: 0, 14: 0.09884201135604544}"
4822,"{1: 0, 2: 0, 3: 0.8551809345870777, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0.6660640053870643, 9: 0.57752792330412, 10: 0, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0.09590550684088635, 4: 0, 5: 0, 6: 0, 7: 0.11860128401879876, 8: 0.1626107332889862, 9: 0.22629981092108326, 10: 0, 11: 0, 12: 0.08714459073676349, 13: 0, 14: 0.09884201135604544}"
4823,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8363477446980769, 6: 0, 7: 1, 8: 0.6660640053870643, 9: 0.57752792330412, 10: 0, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.09118334645594846, 6: 0, 7: 0.11860128401879876, 8: 0.1626107332889862, 9: 0.22629981092108326, 10: 0, 11: 0, 12: 0.08714459073676349, 13: 0, 14: 0.09884201135604544}"
4824,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8363477446980769, 6: 0, 7: 1, 8: 0.9681732219099853, 9: 0.57752792330412, 10: 0, 11: 0, 12: 0.9480129611139212, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.09118334645594846, 6: 0, 7: 0.11860128401879876, 8: 0.09924783902993324, 9: 0.22629981092108326, 10: 0, 11: 0, 12: 0.14961865101555713, 13: 0, 14: 0.09884201135604544}"
4825,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8363477446980769, 6: 0, 7: 1, 8: 1, 9: 0.57752792330412, 10: 0, 11: 0, 12: 0.7075132685257574, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.09118334645594846, 6: 0, 7: 0.11860128401879876, 8: 0.08878119208861016, 9: 0.22629981092108326, 10: 0, 11: 0, 12: 0.15659303356802223, 13: 0, 14: 0.09884201135604544}"
4826,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8363477446980769, 6: 0, 7: 1, 8: 1, 9: 0.57752792330412, 10: 0, 11: 0, 12: 0.7075132685257574, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.09118334645594846, 6: 0, 7: 0.11860128401879876, 8: 0.08878119208861016, 9: 0.22629981092108326, 10: 0, 11: 0, 12: 0.15659303356802223, 13: 0, 14: 0.09884201135604544}"
4827,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8363477446980769, 6: 0, 7: 1, 8: 0.7237236374467838, 9: 0.57752792330412, 10: 0, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.09118334645594846, 6: 0, 7: 0.11860128401879876, 8: 0.1540348091462407, 9: 0.22629981092108326, 10: 0, 11: 0, 12: 0.09078853856989538, 13: 0, 14: 0.09884201135604544}"
4828,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8363477446980769, 6: 0, 7: 1, 8: 0.7237236374467838, 9: 0, 10: 0.5862851240667781, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.09118334645594846, 6: 0, 7: 0.11860128401879876, 8: 0.1540348091462407, 9: 0, 10: 0.23339804227829034, 11: 0, 12: 0.09078853856989538, 13: 0, 14: 0.09884201135604544}"
4829,"{1: 0, 2: 0.34885395661079505, 3: 0, 4: 0, 5: 0.8363477446980769, 6: 0, 7: 1, 8: 0.701970615862755, 9: 0, 10: 0.5862851240667781, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0.17370573484673707, 3: 0, 4: 0, 5: 0.09118334645594846, 6: 0, 7: 0.11860128401879876, 8: 0.16558528387946564, 9: 0, 10: 0.23339804227829034, 11: 0, 12: 0.09078853856989538, 13: 0, 14: 0.09884201135604544}"
4830,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8363477446980769, 6: 0, 7: 1, 8: 0.701970615862755, 9: 0, 10: 0.5862851240667781, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.09118334645594846, 6: 0, 7: 0.11860128401879876, 8: 0.16558528387946564, 9: 0, 10: 0.23339804227829034, 11: 0, 12: 0.09078853856989538, 13: 0, 14: 0.09884201135604544}"
4831,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8363477446980769, 6: 0, 7: 1, 8: 0.701970615862755, 9: 0, 10: 0.6127957741707521, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.09118334645594846, 6: 0, 7: 0.11860128401879876, 8: 0.16558528387946564, 9: 0, 10: 0.22832160450381914, 11: 0, 12: 0.09078853856989538, 13: 0, 14: 0.09884201135604544}"
4832,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8363477446980769, 6: 0, 7: 1, 8: 0.701970615862755, 9: 0, 10: 0.6127957741707521, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.09118334645594846, 6: 0, 7: 0.11860128401879876, 8: 0.16558528387946564, 9: 0, 10: 0.22832160450381914, 11: 0, 12: 0.09078853856989538, 13: 0, 14: 0.09884201135604544}"
4833,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8363477446980769, 6: 0, 7: 1, 8: 0.701970615862755, 9: 0, 10: 0.6127957741707521, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.09118334645594846, 6: 0, 7: 0.11860128401879876, 8: 0.16558528387946564, 9: 0, 10: 0.22832160450381914, 11: 0, 12: 0.09078853856989538, 13: 0, 14: 0.09884201135604544}"
4834,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8821546753056116, 6: 0, 7: 1, 8: 0.701970615862755, 9: 0, 10: 0.6127957741707521, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.08676699135689388, 6: 0, 7: 0.12410263818344235, 8: 0.16558528387946564, 9: 0, 10: 0.22832160450381914, 11: 0, 12: 0.09078853856989538, 13: 0, 14: 0.09884201135604544}"
4835,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8821546753056116, 6: 0, 7: 1, 8: 0.701970615862755, 9: 0, 10: 0.5596206633635772, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.08676699135689388, 6: 0, 7: 0.12410263818344235, 8: 0.16558528387946564, 9: 0, 10: 0.2199910202844452, 11: 0, 12: 0.09078853856989538, 13: 0, 14: 0.09884201135604544}"
4836,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8821546753056116, 6: 0, 7: 1, 8: 0.701970615862755, 9: 0, 10: 0.5596206633635772, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.08676699135689388, 6: 0, 7: 0.12410263818344235, 8: 0.16558528387946564, 9: 0, 10: 0.2199910202844452, 11: 0, 12: 0.09370133338146774, 13: 0, 14: 0.09884201135604544}"
4837,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8821546753056116, 6: 0, 7: 1, 8: 0.701970615862755, 9: 0, 10: 0.5596206633635772, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.08676699135689388, 6: 0, 7: 0.12410263818344235, 8: 0.16558528387946564, 9: 0, 10: 0.2199910202844452, 11: 0, 12: 0.09370133338146774, 13: 0, 14: 0.09884201135604544}"
4838,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.8821546753056116, 6: 0, 7: 1, 8: 0.629902075163899, 9: 0, 10: 0.5596206633635772, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0.08676699135689388, 6: 0, 7: 0.1144429374935074, 8: 0.1695587851732922, 9: 0, 10: 0.2199910202844452, 11: 0, 12: 0.09370133338146774, 13: 0, 14: 0.09884201135604544}"
4839,"{1: 0, 2: 1, 3: 0, 4: 0, 5: 0.8821546753056116, 6: 0, 7: 0, 8: 0.629902075163899, 9: 0, 10: 0.5596206633635772, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0.11496865334825228, 3: 0, 4: 0, 5: 0.08676699135689388, 6: 0, 7: 0, 8: 0.1695587851732922, 9: 0, 10: 0.2199910202844452, 11: 0, 12: 0.09370133338146774, 13: 0, 14: 0.09884201135604544}"
4840,"{1: 0, 2: 1, 3: 0, 4: 0, 5: 0.7164649106083911, 6: 0, 7: 0, 8: 0.629902075163899, 9: 0, 10: 0.5596206633635772, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0.11496865334825228, 3: 0, 4: 0, 5: 0.15762016693242237, 6: 0, 7: 0, 8: 0.1695587851732922, 9: 0, 10: 0.2199910202844452, 11: 0, 12: 0.09370133338146774, 13: 0, 14: 0.09884201135604544}"
4841,"{1: 0, 2: 0.6530492226184541, 3: 0, 4: 0, 5: 0.7164649106083911, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0.5596206633635772, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0.17681567201472947, 3: 0, 4: 0, 5: 0.15762016693242237, 6: 0, 7: 0, 8: 0.11497840912578372, 9: 0, 10: 0.2199910202844452, 11: 0, 12: 0.09370133338146774, 13: 0, 14: 0.09884201135604544}"
4842,"{1: 0, 2: 0.6552902241070528, 3: 0, 4: 0, 5: 0.7164649106083911, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0.5596206633635772, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0.17747956288468508, 3: 0, 4: 0, 5: 0.15762016693242237, 6: 0, 7: 0, 8: 0.11497840912578372, 9: 0, 10: 0.2199910202844452, 11: 0, 12: 0.0920820756067624, 13: 0, 14: 0.09884201135604544}"
4843,"{1: 0, 2: 0.6552902241070528, 3: 0, 4: 0, 5: 0.7164649106083911, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0.5596206633635772, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0.17747956288468508, 3: 0, 4: 0, 5: 0.15762016693242237, 6: 0, 7: 0, 8: 0.11497840912578372, 9: 0, 10: 0.2199910202844452, 11: 0, 12: 0.0920820756067624, 13: 0, 14: 0.09884201135604544}"
4844,"{1: 0, 2: 0.6552902241070528, 3: 0, 4: 0, 5: 0, 6: 0, 7: 1, 8: 1, 9: 0, 10: 0.5596206633635772, 11: 0, 12: 1, 13: 0, 14: 0.7604661689048949}","{1: 0, 2: 0.17747956288468508, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.14871485369491072, 8: 0.11497840912578372, 9: 0, 10: 0.2199910202844452, 11: 0, 12: 0.0920820756067624, 13: 0, 14: 0.09884201135604544}"
